State,Year,Quater,RegisteredUsers,Districts
delhi,2022,3,1483786,central delhi
delhi,2022,3,1479669,new delhi
delhi,2022,3,1288507,north
delhi,2022,3,1215697,south west
delhi,2022,3,1121596,east
delhi,2022,3,1065631,south
delhi,2022,3,917096,shahdara
delhi,2022,4,2348063,west
delhi,2022,4,1894776,south east delhi
delhi,2022,4,1655730,north west
delhi,2022,4,1558400,central delhi
delhi,2022,4,1552874,new delhi
delhi,2022,4,1354521,north
delhi,2022,4,1275864,south west
delhi,2022,4,1177294,east
delhi,2022,4,1117981,south
delhi,2022,4,963656,shahdara
delhi,2022,1,2017435,west
delhi,2022,1,1628157,south east delhi
delhi,2022,1,1419688,north west
delhi,2022,1,1338465,central delhi
delhi,2022,1,1336911,new delhi
delhi,2022,1,1159277,north
delhi,2022,1,1097016,south west
delhi,2022,1,1013024,east
delhi,2022,1,963775,south
delhi,2022,1,826148,shahdara
delhi,2019,2,919096,west
delhi,2019,2,749218,south east delhi
delhi,2019,2,649377,north west
delhi,2019,2,637526,new delhi
delhi,2019,2,596940,central delhi
delhi,2019,2,519422,south west
delhi,2019,2,502570,north
delhi,2019,2,487121,east
delhi,2019,2,453829,south
delhi,2019,2,352312,shahdara
delhi,2019,3,1008836,west
delhi,2019,3,821304,south east delhi
delhi,2019,3,709448,north west
delhi,2019,3,705546,new delhi
delhi,2019,3,658985,central delhi
delhi,2019,3,567496,south west
delhi,2019,3,554029,north
delhi,2019,3,532254,east
delhi,2019,3,498200,south
delhi,2019,3,391827,shahdara
delhi,2019,4,1081496,west
delhi,2019,4,883080,south east delhi
delhi,2019,4,758620,north west
delhi,2019,4,757888,new delhi
delhi,2019,4,711015,central delhi
delhi,2019,4,605482,south west
delhi,2019,4,598910,north
delhi,2019,4,568283,east
delhi,2019,4,533716,south
delhi,2019,4,425305,shahdara
delhi,2019,1,820526,west
delhi,2019,1,671667,south east delhi
delhi,2019,1,583438,north west
delhi,2019,1,558516,new delhi
delhi,2019,1,529918,central delhi
delhi,2019,1,467571,south west
delhi,2019,1,447987,north
delhi,2019,1,439639,east
delhi,2019,1,407519,south
delhi,2019,1,310351,shahdara
tripura,2020,2,137156,west tripura
tripura,2020,2,36522,south tripura
tripura,2020,2,35017,sepahijala
tripura,2020,2,32851,north tripura
tripura,2020,2,30323,gomati
tripura,2020,2,26043,dhalai
tripura,2020,2,20922,khowai
tripura,2020,2,17832,unakoti
tripura,2020,3,151432,west tripura
tripura,2020,3,40797,south tripura
tripura,2020,3,39970,sepahijala
tripura,2020,3,37284,north tripura
tripura,2020,3,34073,gomati
tripura,2020,3,29515,dhalai
tripura,2020,3,23565,khowai
tripura,2020,3,20095,unakoti
tripura,2020,4,163752,west tripura
tripura,2020,4,43899,south tripura
tripura,2020,4,43722,sepahijala
tripura,2020,4,40886,north tripura
tripura,2020,4,37129,gomati
tripura,2020,4,32210,dhalai
tripura,2020,4,25507,khowai
tripura,2020,4,22005,unakoti
tripura,2020,1,124538,west tripura
tripura,2020,1,32716,south tripura
tripura,2020,1,30379,sepahijala
tripura,2020,1,28648,north tripura
tripura,2020,1,26688,gomati
tripura,2020,1,22808,dhalai
tripura,2020,1,18592,khowai
tripura,2020,1,15593,unakoti
tripura,2021,2,188123,west tripura
tripura,2021,2,50606,sepahijala
tripura,2021,2,50556,south tripura
tripura,2021,2,47392,north tripura
tripura,2021,2,42972,gomati
tripura,2021,2,37460,dhalai
tripura,2021,2,29432,khowai
tripura,2021,2,25612,unakoti
tripura,2021,3,202122,west tripura
tripura,2021,3,54797,sepahijala
tripura,2021,3,54747,south tripura
tripura,2021,3,51321,north tripura
tripura,2021,3,46535,gomati
tripura,2021,3,40679,dhalai
tripura,2021,3,31900,khowai
tripura,2021,3,27828,unakoti
tripura,2021,4,215860,west tripura
tripura,2021,4,58818,sepahijala
tripura,2021,4,58777,south tripura
tripura,2021,4,55009,north tripura
tripura,2021,4,49981,gomati
tripura,2021,4,43705,dhalai
tripura,2021,4,34253,khowai
tripura,2021,4,29889,unakoti
tripura,2021,1,175841,west tripura
tripura,2021,1,47052,south tripura
tripura,2021,1,46925,sepahijala
tripura,2021,1,44051,north tripura
tripura,2021,1,39920,gomati
tripura,2021,1,34747,dhalai
tripura,2021,1,27361,khowai
tripura,2021,1,23739,unakoti
tripura,2018,2,40345,west tripura
tripura,2018,2,8068,south tripura
tripura,2018,2,7217,sepahijala
tripura,2018,2,6973,gomati
tripura,2018,2,6702,north tripura
tripura,2018,2,5549,dhalai
tripura,2018,2,4674,khowai
tripura,2018,2,3841,unakoti
tripura,2018,3,53531,west tripura
tripura,2018,3,12286,south tripura
tripura,2018,3,10803,sepahijala
tripura,2018,3,10168,gomati
tripura,2018,3,9771,north tripura
tripura,2018,3,8039,dhalai
tripura,2018,3,6816,khowai
tripura,2018,3,5460,unakoti
tripura,2018,4,67549,west tripura
tripura,2018,4,16426,south tripura
tripura,2018,4,14973,sepahijala
tripura,2018,4,13542,gomati
tripura,2018,4,13150,north tripura
tripura,2018,4,10877,dhalai
tripura,2018,4,9488,khowai
tripura,2018,4,7260,unakoti
tripura,2018,1,27242,west tripura
tripura,2018,1,5361,south tripura
tripura,2018,1,4664,sepahijala
tripura,2018,1,4509,gomati
tripura,2018,1,4432,north tripura
tripura,2018,1,3448,dhalai
tripura,2018,1,3017,khowai
tripura,2018,1,2484,unakoti
tripura,2023,2,291531,west tripura
tripura,2023,2,80758,sepahijala
tripura,2023,2,80248,south tripura
tripura,2023,2,74840,north tripura
tripura,2023,2,68250,gomati
tripura,2023,2,59728,dhalai
tripura,2023,2,46636,khowai
tripura,2023,2,41033,unakoti
tripura,2023,3,303494,west tripura
tripura,2023,3,84329,sepahijala
tripura,2023,3,83713,south tripura
tripura,2023,3,78079,north tripura
tripura,2023,3,71255,gomati
tripura,2023,3,62353,dhalai
tripura,2023,3,48652,khowai
tripura,2023,3,42803,unakoti
tripura,2023,1,280021,west tripura
tripura,2023,1,76900,sepahijala
tripura,2023,1,76631,south tripura
tripura,2023,1,71616,north tripura
tripura,2023,1,65137,gomati
tripura,2023,1,56918,dhalai
tripura,2023,1,44453,khowai
tripura,2023,1,39208,unakoti
tripura,2022,2,242041,west tripura
tripura,2022,2,66602,sepahijala
tripura,2022,2,66478,south tripura
tripura,2022,2,62140,north tripura
tripura,2022,2,56510,gomati
tripura,2022,2,49424,dhalai
tripura,2022,2,38683,khowai
tripura,2022,2,33904,unakoti
tripura,2022,3,255161,west tripura
tripura,2022,3,70255,sepahijala
tripura,2022,3,70107,south tripura
tripura,2022,3,65452,north tripura
tripura,2022,3,59506,gomati
tripura,2022,3,52074,dhalai
tripura,2022,3,40758,khowai
tripura,2022,3,35830,unakoti
tripura,2022,4,267713,west tripura
tripura,2022,4,73240,sepahijala
tripura,2022,4,73117,south tripura
tripura,2022,4,68352,north tripura
tripura,2022,4,62115,gomati
tripura,2022,4,54280,dhalai
tripura,2022,4,42490,khowai
tripura,2022,4,37434,unakoti
tripura,2022,1,229161,west tripura
tripura,2022,1,62906,sepahijala
tripura,2022,1,62764,south tripura
tripura,2022,1,58694,north tripura
tripura,2022,1,53356,gomati
tripura,2022,1,46680,dhalai
tripura,2022,1,36592,khowai
tripura,2022,1,31971,unakoti
tripura,2019,2,93241,west tripura
tripura,2019,2,23743,south tripura
tripura,2019,2,21673,sepahijala
tripura,2019,2,19505,north tripura
tripura,2019,2,19437,gomati
tripura,2019,2,15893,dhalai
tripura,2019,2,13523,khowai
tripura,2019,2,10629,unakoti
tripura,2019,3,104949,west tripura
tripura,2019,3,26573,south tripura
tripura,2019,3,24332,sepahijala
tripura,2019,3,22522,north tripura
tripura,2019,3,21722,gomati
tripura,2019,3,18140,dhalai
tripura,2019,3,15092,khowai
tripura,2019,3,12126,unakoti
tripura,2019,4,114108,west tripura
tripura,2019,4,29753,south tripura
tripura,2019,4,27322,sepahijala
tripura,2019,4,25703,north tripura
tripura,2019,4,24160,gomati
tripura,2019,4,20609,dhalai
tripura,2019,4,16819,khowai
tripura,2019,4,13824,unakoti
tripura,2019,1,79732,west tripura
tripura,2019,1,19784,south tripura
tripura,2019,1,18086,sepahijala
tripura,2019,1,16370,gomati
tripura,2019,1,15986,north tripura
tripura,2019,1,13219,dhalai
tripura,2019,1,11327,khowai
tripura,2019,1,8750,unakoti
assam,2020,2,457023,kamrup metropolitan
assam,2020,2,151932,nagaon
assam,2020,2,135525,barpeta
assam,2020,2,129067,cachar
assam,2020,2,121435,sonitpur
assam,2020,2,121028,dibrugarh
assam,2020,2,112992,kamrup
assam,2020,2,101864,tinsukia
assam,2020,2,90601,jorhat
assam,2020,2,76285,dhubri
assam,2020,3,499403,kamrup metropolitan
assam,2020,3,168903,nagaon
assam,2020,3,150166,barpeta
assam,2020,3,143851,cachar
assam,2020,3,134339,dibrugarh
assam,2020,3,134006,sonitpur
assam,2020,3,124944,kamrup
assam,2020,3,113239,tinsukia
assam,2020,3,99517,jorhat
assam,2020,3,84816,dhubri
assam,2020,4,546458,kamrup metropolitan
assam,2020,4,185101,nagaon
assam,2020,4,164341,barpeta
assam,2020,4,158821,cachar
assam,2020,4,147001,dibrugarh
assam,2020,4,146796,sonitpur
assam,2020,4,136799,kamrup
assam,2020,4,124067,tinsukia
assam,2020,4,108380,jorhat
assam,2020,4,93699,dhubri
assam,2020,1,412013,kamrup metropolitan
assam,2020,1,129371,nagaon
assam,2020,1,116286,barpeta
assam,2020,1,111470,cachar
assam,2020,1,105050,sonitpur
assam,2020,1,104663,dibrugarh
assam,2020,1,95973,kamrup
assam,2020,1,86763,tinsukia
assam,2020,1,78731,jorhat
assam,2020,1,62477,dhubri
assam,2021,2,630676,kamrup metropolitan
assam,2021,2,215750,nagaon
assam,2021,2,191700,barpeta
assam,2021,2,185350,cachar
assam,2021,2,170604,dibrugarh
assam,2021,2,170519,sonitpur
assam,2021,2,159018,kamrup
assam,2021,2,144571,tinsukia
assam,2021,2,125247,jorhat
assam,2021,2,109873,dhubri
assam,2021,3,677223,kamrup metropolitan
assam,2021,3,233909,nagaon
assam,2021,3,207997,barpeta
assam,2021,3,200721,cachar
assam,2021,3,184448,sonitpur
assam,2021,3,184280,dibrugarh
assam,2021,3,172652,kamrup
assam,2021,3,156657,tinsukia
assam,2021,3,135179,jorhat
assam,2021,3,119554,dhubri
assam,2021,4,723960,kamrup metropolitan
assam,2021,4,251340,nagaon
assam,2021,4,223375,barpeta
assam,2021,4,215876,cachar
assam,2021,4,198091,sonitpur
assam,2021,4,197521,dibrugarh
assam,2021,4,185421,kamrup
assam,2021,4,168240,tinsukia
assam,2021,4,145111,jorhat
assam,2021,4,128621,dhubri
assam,2021,1,589688,kamrup metropolitan
assam,2021,1,200243,nagaon
assam,2021,1,177789,barpeta
assam,2021,1,172056,cachar
assam,2021,1,158555,sonitpur
assam,2021,1,158509,dibrugarh
assam,2021,1,147671,kamrup
assam,2021,1,134067,tinsukia
assam,2021,1,116616,jorhat
assam,2021,1,101643,dhubri
assam,2018,2,124720,kamrup metropolitan
assam,2018,2,30527,dibrugarh
assam,2018,2,29882,barpeta
assam,2018,2,29412,nagaon
assam,2018,2,29381,cachar
assam,2018,2,28409,sonitpur
assam,2018,2,23900,tinsukia
assam,2018,2,23683,jorhat
assam,2018,2,23595,kamrup
assam,2018,2,16701,dhubri
assam,2018,3,164101,kamrup metropolitan
assam,2018,3,41158,barpeta
assam,2018,3,40888,cachar
assam,2018,3,40711,dibrugarh
assam,2018,3,40687,nagaon
assam,2018,3,38797,sonitpur
assam,2018,3,33197,kamrup
assam,2018,3,32870,tinsukia
assam,2018,3,32134,jorhat
assam,2018,3,22705,dhubri
assam,2018,4,214212,kamrup metropolitan
assam,2018,4,55068,barpeta
assam,2018,4,54395,nagaon
assam,2018,4,53209,cachar
assam,2018,4,52539,dibrugarh
assam,2018,4,51420,sonitpur
assam,2018,4,44868,kamrup
assam,2018,4,42624,tinsukia
assam,2018,4,41100,jorhat
assam,2018,4,30132,dhubri
assam,2018,1,87336,kamrup metropolitan
assam,2018,1,21182,dibrugarh
assam,2018,1,20485,barpeta
assam,2018,1,19619,nagaon
assam,2018,1,19567,cachar
assam,2018,1,18986,sonitpur
assam,2018,1,16442,jorhat
assam,2018,1,15998,tinsukia
assam,2018,1,15241,kamrup
assam,2018,1,11421,dhubri
assam,2023,2,975409,kamrup metropolitan
assam,2023,2,345756,nagaon
assam,2023,2,307888,barpeta
assam,2023,2,295315,cachar
assam,2023,2,269578,sonitpur
assam,2023,2,267326,dibrugarh
assam,2023,2,254290,kamrup
assam,2023,2,228972,tinsukia
assam,2023,2,196116,jorhat
assam,2023,2,178594,dhubri
assam,2023,3,1014178,kamrup metropolitan
assam,2023,3,360999,nagaon
assam,2023,3,321557,barpeta
assam,2023,3,308182,cachar
assam,2023,3,281112,sonitpur
assam,2023,3,278740,dibrugarh
assam,2023,3,265357,kamrup
assam,2023,3,239058,tinsukia
assam,2023,3,204393,jorhat
assam,2023,3,186435,dhubri
assam,2023,1,938802,kamrup metropolitan
assam,2023,1,330283,nagaon
assam,2023,1,294210,barpeta
assam,2023,1,282643,cachar
assam,2023,1,258067,sonitpur
assam,2023,1,256050,dibrugarh
assam,2023,1,242982,kamrup
assam,2023,1,219077,tinsukia
assam,2023,1,187799,jorhat
assam,2023,1,170279,dhubri
assam,2022,2,810057,kamrup metropolitan
assam,2022,2,284558,nagaon
assam,2022,2,253194,barpeta
assam,2022,2,243727,cachar
assam,2022,2,223514,sonitpur
assam,2022,2,222494,dibrugarh
assam,2022,2,210048,kamrup
assam,2022,2,189633,tinsukia
assam,2022,2,163307,jorhat
assam,2022,2,146304,dhubri
assam,2022,3,854019,kamrup metropolitan
assam,2022,3,300653,nagaon
assam,2022,3,267667,barpeta
assam,2022,3,257370,cachar
assam,2022,3,235752,sonitpur
assam,2022,3,234149,dibrugarh
assam,2022,3,221721,kamrup
assam,2022,3,199942,tinsukia
assam,2022,3,171824,jorhat
assam,2022,3,154896,dhubri
assam,2022,4,897245,kamrup metropolitan
assam,2022,4,314901,nagaon
assam,2022,4,280479,barpeta
assam,2022,4,269556,cachar
assam,2022,4,246327,sonitpur
assam,2022,4,244755,dibrugarh
assam,2022,4,231849,kamrup
assam,2022,4,209247,tinsukia
assam,2022,4,179437,jorhat
assam,2022,4,162126,dhubri
assam,2022,1,767859,kamrup metropolitan
assam,2022,1,268636,nagaon
assam,2022,1,238871,barpeta
assam,2022,1,230089,cachar
assam,2022,1,211236,sonitpur
assam,2022,1,210525,dibrugarh
assam,2022,1,198189,kamrup
assam,2022,1,179301,tinsukia
assam,2022,1,154589,jorhat
assam,2022,1,137698,dhubri
assam,2019,2,299219,kamrup metropolitan
assam,2019,2,80544,barpeta
assam,2019,2,79322,nagaon
assam,2019,2,76533,cachar
assam,2019,2,74342,dibrugarh
assam,2019,2,73717,sonitpur
assam,2019,2,65883,kamrup
assam,2019,2,60548,tinsukia
assam,2019,2,56713,jorhat
assam,2019,2,43396,dhubri
assam,2019,3,340588,kamrup metropolitan
assam,2019,3,100993,nagaon
assam,2019,3,92001,barpeta
assam,2019,3,88048,cachar
assam,2019,3,84029,dibrugarh
assam,2019,3,83930,sonitpur
assam,2019,3,75174,kamrup
assam,2019,3,68999,tinsukia
assam,2019,3,63858,jorhat
assam,2019,3,48953,dhubri
assam,2019,4,373761,kamrup metropolitan
assam,2019,4,114296,nagaon
assam,2019,4,103248,barpeta
assam,2019,4,98890,cachar
assam,2019,4,93662,sonitpur
assam,2019,4,93614,dibrugarh
assam,2019,4,84609,kamrup
assam,2019,4,76944,tinsukia
assam,2019,4,70809,jorhat
assam,2019,4,54950,golaghat
assam,2019,1,255112,kamrup metropolitan
assam,2019,1,67729,barpeta
assam,2019,1,66306,nagaon
assam,2019,1,64241,cachar
assam,2019,1,62656,dibrugarh
assam,2019,1,62218,sonitpur
assam,2019,1,54910,kamrup
assam,2019,1,51108,tinsukia
assam,2019,1,48594,jorhat
assam,2019,1,36652,dhubri
mizoram,2020,2,29637,aizawl
mizoram,2020,2,7006,lunglei
mizoram,2020,2,4977,lawngtlai
mizoram,2020,2,4022,kolasib
mizoram,2020,2,3052,champhai
mizoram,2020,2,2911,mamit
mizoram,2020,2,2379,serchhip
mizoram,2020,2,1590,saiha
mizoram,2020,3,36225,aizawl
mizoram,2020,3,8442,lunglei
mizoram,2020,3,6412,lawngtlai
mizoram,2020,3,4923,kolasib
mizoram,2020,3,3883,champhai
mizoram,2020,3,3597,mamit
mizoram,2020,3,2871,serchhip
mizoram,2020,3,1962,saiha
mizoram,2020,4,41500,aizawl
mizoram,2020,4,9794,lunglei
mizoram,2020,4,7618,lawngtlai
mizoram,2020,4,5599,kolasib
mizoram,2020,4,4550,champhai
mizoram,2020,4,4083,mamit
mizoram,2020,4,3313,serchhip
mizoram,2020,4,2274,saiha
mizoram,2020,1,25253,aizawl
mizoram,2020,1,5778,lunglei
mizoram,2020,1,3996,lawngtlai
mizoram,2020,1,3360,kolasib
mizoram,2020,1,2448,champhai
mizoram,2020,1,2379,mamit
mizoram,2020,1,1992,serchhip
mizoram,2020,1,1293,saiha
mizoram,2021,2,48525,aizawl
mizoram,2021,2,11491,lunglei
mizoram,2021,2,9096,lawngtlai
mizoram,2021,2,6624,kolasib
mizoram,2021,2,5366,champhai
mizoram,2021,2,4882,mamit
mizoram,2021,2,3884,serchhip
mizoram,2021,2,2684,saiha
mizoram,2021,3,52313,aizawl
mizoram,2021,3,12614,lunglei
mizoram,2021,3,9954,lawngtlai
mizoram,2021,3,7229,kolasib
mizoram,2021,3,5935,champhai
mizoram,2021,3,5392,mamit
mizoram,2021,3,4255,serchhip
mizoram,2021,3,2955,saiha
mizoram,2021,4,56005,aizawl
mizoram,2021,4,13668,lunglei
mizoram,2021,4,10738,lawngtlai
mizoram,2021,4,7850,kolasib
mizoram,2021,4,6447,champhai
mizoram,2021,4,5887,mamit
mizoram,2021,4,4614,serchhip
mizoram,2021,4,3196,saiha
mizoram,2021,1,45103,aizawl
mizoram,2021,1,10638,lunglei
mizoram,2021,1,8386,lawngtlai
mizoram,2021,1,6120,kolasib
mizoram,2021,1,4968,champhai
mizoram,2021,1,4467,mamit
mizoram,2021,1,3582,serchhip
mizoram,2021,1,2486,saiha
mizoram,2018,2,6211,aizawl
mizoram,2018,2,1241,lunglei
mizoram,2018,2,692,kolasib
mizoram,2018,2,607,lawngtlai
mizoram,2018,2,501,champhai
mizoram,2018,2,440,serchhip
mizoram,2018,2,435,mamit
mizoram,2018,2,295,saiha
mizoram,2018,3,8460,aizawl
mizoram,2018,3,1751,lunglei
mizoram,2018,3,1012,kolasib
mizoram,2018,3,922,lawngtlai
mizoram,2018,3,729,champhai
mizoram,2018,3,633,serchhip
mizoram,2018,3,599,mamit
mizoram,2018,3,396,saiha
mizoram,2018,4,11131,aizawl
mizoram,2018,4,2391,lunglei
mizoram,2018,4,1393,kolasib
mizoram,2018,4,1254,lawngtlai
mizoram,2018,4,1001,champhai
mizoram,2018,4,857,serchhip
mizoram,2018,4,835,mamit
mizoram,2018,4,503,saiha
mizoram,2018,1,4550,aizawl
mizoram,2018,1,879,lunglei
mizoram,2018,1,486,kolasib
mizoram,2018,1,474,lawngtlai
mizoram,2018,1,358,champhai
mizoram,2018,1,316,mamit
mizoram,2018,1,299,serchhip
mizoram,2018,1,231,saiha
mizoram,2023,2,74977,aizawl
mizoram,2023,2,18222,lunglei
mizoram,2023,2,14604,lawngtlai
mizoram,2023,2,10535,kolasib
mizoram,2023,2,8546,champhai
mizoram,2023,2,7820,mamit
mizoram,2023,2,6084,serchhip
mizoram,2023,2,4273,saiha
mizoram,2023,3,78038,aizawl
mizoram,2023,3,19056,lunglei
mizoram,2023,3,15259,lawngtlai
mizoram,2023,3,11036,kolasib
mizoram,2023,3,8968,champhai
mizoram,2023,3,8205,mamit
mizoram,2023,3,6340,serchhip
mizoram,2023,3,4476,saiha
mizoram,2023,1,71979,aizawl
mizoram,2023,1,17393,lunglei
mizoram,2023,1,13917,lawngtlai
mizoram,2023,1,10051,kolasib
mizoram,2023,1,8148,champhai
mizoram,2023,1,7399,mamit
mizoram,2023,1,5783,serchhip
mizoram,2023,1,4081,saiha
mizoram,2022,2,62605,aizawl
mizoram,2022,2,15302,lunglei
mizoram,2022,2,12114,lawngtlai
mizoram,2022,2,8872,kolasib
mizoram,2022,2,7233,champhai
mizoram,2022,2,6641,mamit
mizoram,2022,2,5170,serchhip
mizoram,2022,2,3598,saiha
mizoram,2022,3,65940,aizawl
mizoram,2022,3,16062,lunglei
mizoram,2022,3,12771,lawngtlai
mizoram,2022,3,9300,kolasib
mizoram,2022,3,7576,champhai
mizoram,2022,3,6931,mamit
mizoram,2022,3,5390,serchhip
mizoram,2022,3,3765,saiha
mizoram,2022,4,68925,aizawl
mizoram,2022,4,16676,lunglei
mizoram,2022,4,13303,lawngtlai
mizoram,2022,4,9602,kolasib
mizoram,2022,4,7814,champhai
mizoram,2022,4,7086,mamit
mizoram,2022,4,5551,serchhip
mizoram,2022,4,3913,saiha
mizoram,2022,1,59433,aizawl
mizoram,2022,1,14538,lunglei
mizoram,2022,1,11459,lawngtlai
mizoram,2022,1,8375,kolasib
mizoram,2022,1,6875,champhai
mizoram,2022,1,6299,mamit
mizoram,2022,1,4906,serchhip
mizoram,2022,1,3410,saiha
mizoram,2019,2,15934,aizawl
mizoram,2019,2,3575,lunglei
mizoram,2019,2,2133,lawngtlai
mizoram,2019,2,2120,kolasib
mizoram,2019,2,1429,champhai
mizoram,2019,2,1428,mamit
mizoram,2019,2,1295,serchhip
mizoram,2019,2,782,saiha
mizoram,2019,3,18992,aizawl
mizoram,2019,3,4197,lunglei
mizoram,2019,3,2647,lawngtlai
mizoram,2019,3,2497,kolasib
mizoram,2019,3,1733,champhai
mizoram,2019,3,1655,mamit
mizoram,2019,3,1512,serchhip
mizoram,2019,3,901,saiha
mizoram,2019,4,21865,aizawl
mizoram,2019,4,4926,lunglei
mizoram,2019,4,3255,lawngtlai
mizoram,2019,4,2929,kolasib
mizoram,2019,4,2067,champhai
mizoram,2019,4,1996,mamit
mizoram,2019,4,1735,serchhip
mizoram,2019,4,1036,saiha
mizoram,2019,1,13422,aizawl
mizoram,2019,1,2910,lunglei
mizoram,2019,1,1730,kolasib
mizoram,2019,1,1648,lawngtlai
mizoram,2019,1,1179,champhai
mizoram,2019,1,1096,mamit
mizoram,2019,1,1047,serchhip
mizoram,2019,1,638,saiha
andhra-pradesh,2020,2,1904719,visakhapatnam
andhra-pradesh,2020,2,1459116,east godavari
andhra-pradesh,2020,2,1459041,krishna
andhra-pradesh,2020,2,1426271,guntur
andhra-pradesh,2020,2,1385916,chittoor
andhra-pradesh,2020,2,1076953,anantapur
andhra-pradesh,2020,2,1035093,kurnool
andhra-pradesh,2020,2,944829,west godavari
andhra-pradesh,2020,2,854459,spsr nellore
andhra-pradesh,2020,2,830709,prakasam
andhra-pradesh,2020,3,2058346,visakhapatnam
andhra-pradesh,2020,3,1601940,east godavari
andhra-pradesh,2020,3,1599289,krishna
andhra-pradesh,2020,3,1567595,guntur
andhra-pradesh,2020,3,1506503,chittoor
andhra-pradesh,2020,3,1186851,anantapur
andhra-pradesh,2020,3,1132240,kurnool
andhra-pradesh,2020,3,1053674,west godavari
andhra-pradesh,2020,3,937176,spsr nellore
andhra-pradesh,2020,3,915240,prakasam
andhra-pradesh,2020,4,2209658,visakhapatnam
andhra-pradesh,2020,4,1746280,east godavari
andhra-pradesh,2020,4,1744028,krishna
andhra-pradesh,2020,4,1712940,guntur
andhra-pradesh,2020,4,1631331,chittoor
andhra-pradesh,2020,4,1295872,anantapur
andhra-pradesh,2020,4,1230466,kurnool
andhra-pradesh,2020,4,1163179,west godavari
andhra-pradesh,2020,4,1022944,spsr nellore
andhra-pradesh,2020,4,999462,prakasam
andhra-pradesh,2020,1,1763581,visakhapatnam
andhra-pradesh,2020,1,1331602,krishna
andhra-pradesh,2020,1,1329664,east godavari
andhra-pradesh,2020,1,1289678,guntur
andhra-pradesh,2020,1,1270907,chittoor
andhra-pradesh,2020,1,971850,anantapur
andhra-pradesh,2020,1,936293,kurnool
andhra-pradesh,2020,1,843835,west godavari
andhra-pradesh,2020,1,775440,spsr nellore
andhra-pradesh,2020,1,748655,prakasam
andhra-pradesh,2021,2,2526830,visakhapatnam
andhra-pradesh,2021,2,2006272,east godavari
andhra-pradesh,2021,2,2002662,krishna
andhra-pradesh,2021,2,1968681,guntur
andhra-pradesh,2021,2,1870723,chittoor
andhra-pradesh,2021,2,1492738,anantapur
andhra-pradesh,2021,2,1415585,kurnool
andhra-pradesh,2021,2,1339377,west godavari
andhra-pradesh,2021,2,1176334,spsr nellore
andhra-pradesh,2021,2,1151232,prakasam
andhra-pradesh,2021,3,2707931,visakhapatnam
andhra-pradesh,2021,3,2150622,east godavari
andhra-pradesh,2021,3,2145423,krishna
andhra-pradesh,2021,3,2110878,guntur
andhra-pradesh,2021,3,2007011,chittoor
andhra-pradesh,2021,3,1606735,anantapur
andhra-pradesh,2021,3,1522196,kurnool
andhra-pradesh,2021,3,1436576,west godavari
andhra-pradesh,2021,3,1263550,spsr nellore
andhra-pradesh,2021,3,1239147,prakasam
andhra-pradesh,2021,4,2888774,visakhapatnam
andhra-pradesh,2021,4,2294347,east godavari
andhra-pradesh,2021,4,2288148,krishna
andhra-pradesh,2021,4,2252443,guntur
andhra-pradesh,2021,4,2141818,chittoor
andhra-pradesh,2021,4,1719437,anantapur
andhra-pradesh,2021,4,1628242,kurnool
andhra-pradesh,2021,4,1532898,west godavari
andhra-pradesh,2021,4,1349290,spsr nellore
andhra-pradesh,2021,4,1325728,prakasam
andhra-pradesh,2021,1,2368081,visakhapatnam
andhra-pradesh,2021,1,1878769,east godavari
andhra-pradesh,2021,1,1876458,krishna
andhra-pradesh,2021,1,1843237,guntur
andhra-pradesh,2021,1,1751420,chittoor
andhra-pradesh,2021,1,1394849,anantapur
andhra-pradesh,2021,1,1323411,kurnool
andhra-pradesh,2021,1,1254117,west godavari
andhra-pradesh,2021,1,1100541,spsr nellore
andhra-pradesh,2021,1,1075936,prakasam
andhra-pradesh,2018,2,636052,visakhapatnam
andhra-pradesh,2018,2,454398,east godavari
andhra-pradesh,2018,2,431965,krishna
andhra-pradesh,2018,2,420326,guntur
andhra-pradesh,2018,2,414306,chittoor
andhra-pradesh,2018,2,326383,anantapur
andhra-pradesh,2018,2,319313,kurnool
andhra-pradesh,2018,2,282393,west godavari
andhra-pradesh,2018,2,261049,spsr nellore
andhra-pradesh,2018,2,253458,prakasam
andhra-pradesh,2018,3,769096,visakhapatnam
andhra-pradesh,2018,3,558982,east godavari
andhra-pradesh,2018,3,537086,krishna
andhra-pradesh,2018,3,518931,guntur
andhra-pradesh,2018,3,515727,chittoor
andhra-pradesh,2018,3,405855,anantapur
andhra-pradesh,2018,3,394311,kurnool
andhra-pradesh,2018,3,349782,west godavari
andhra-pradesh,2018,3,322446,spsr nellore
andhra-pradesh,2018,3,314899,prakasam
andhra-pradesh,2018,4,978288,visakhapatnam
andhra-pradesh,2018,4,694455,east godavari
andhra-pradesh,2018,4,682479,krishna
andhra-pradesh,2018,4,665280,chittoor
andhra-pradesh,2018,4,659552,guntur
andhra-pradesh,2018,4,510892,anantapur
andhra-pradesh,2018,4,498582,kurnool
andhra-pradesh,2018,4,435668,west godavari
andhra-pradesh,2018,4,407495,spsr nellore
andhra-pradesh,2018,4,394962,prakasam
andhra-pradesh,2018,1,497187,visakhapatnam
andhra-pradesh,2018,1,350356,east godavari
andhra-pradesh,2018,1,323673,krishna
andhra-pradesh,2018,1,317065,guntur
andhra-pradesh,2018,1,309541,chittoor
andhra-pradesh,2018,1,241192,anantapur
andhra-pradesh,2018,1,240133,kurnool
