State,Year,Quater,metric_amount,metric_count,metric_type
gujarat,2022,1,1028206703.2216127,590661,narmada district
gujarat,2022,1,3149910594.0697384,1311753,gir somnath district
gujarat,2022,1,11065186874.369562,6673719,valsad district
gujarat,2022,1,1400068532.0580125,634329,mahisagar district
gujarat,2022,1,5899494954.572109,3018096,sabar kantha district
gujarat,2022,1,2625677244.2605915,1479525,tapi district
gujarat,2022,1,22232541228.698692,14343830,vadodara district
gujarat,2022,1,18279879154.011223,7973644,banas kantha district
gujarat,2022,1,2619535836.606331,1139593,amreli district
gujarat,2022,1,140746136456.2987,79952986,ahmadabad district
gujarat,2022,1,3303671729.6961093,1492215,dohad district
gujarat,2022,1,4448236738.077925,2558811,navsari district
gujarat,2022,1,5505990582.930806,2676329,patan district
gujarat,2022,1,13234467234.409916,6493295,kachchh district
gujarat,2022,1,4155739566.6631675,1770045,surendranagar district
gujarat,2022,1,5171017148.465556,2000248,morbi district
gujarat,2019,2,709119537.7817588,484273,anand district
gujarat,2019,2,592164920.0962113,316899,jamnagar district
gujarat,2019,2,155560968.6583895,78499,devbhumi dwarka district
gujarat,2019,2,1400871094.6495595,724751,rajkot district
gujarat,2019,2,227325626.31180274,143867,aravallis district
gujarat,2019,2,84888446.62520267,46321,chhotaudepur district
gujarat,2019,2,166584407.46578306,149057,botad district
gujarat,2019,2,1317325972.015126,747899,bharuch district
gujarat,2019,2,717336260.2716311,484097,bhavnagar district
gujarat,2019,2,240011002.85565147,138117,junagadh district
gujarat,2019,2,1095164063.6523905,715052,mahesana district
gujarat,2019,2,23073707.04186769,19973,the dangs district
gujarat,2019,2,457968237.34213334,320063,kheda district
gujarat,2019,2,6016899815.178611,3047988,surat district
gujarat,2019,2,115280306.6010556,53378,porbandar district
gujarat,2019,2,1791763499.6818066,1205404,gandhinagar district
gujarat,2019,2,316294392.79472125,208444,panch mahals district
gujarat,2019,2,88669390.67203797,52784,narmada district
gujarat,2019,2,241920660.5921904,129149,gir somnath district
gujarat,2019,2,1022853264.5995276,623926,valsad district
gujarat,2019,2,141056088.12591818,75377,mahisagar district
gujarat,2019,2,470262635.302694,282442,sabar kantha district
gujarat,2019,2,143551067.8237598,91641,tapi district
gujarat,2019,2,3251133813.8582134,1717964,vadodara district
gujarat,2019,2,1108185173.7200396,642084,banas kantha district
gujarat,2019,2,282379858.4829684,174714,amreli district
gujarat,2019,2,19024891336.636116,11689965,ahmadabad district
gujarat,2019,2,209828791.75933334,100236,dohad district
gujarat,2019,2,5394071895.487188,3136644,navsari district
gujarat,2019,2,445014674.0740333,306486,patan district
gujarat,2019,2,1389719506.4029193,688449,kachchh district
gujarat,2019,2,342155248.99469405,215183,surendranagar district
gujarat,2019,2,337289553.7122574,170716,morbi district
gujarat,2019,3,948614191.2624347,955946,anand district
gujarat,2019,3,678420908.0813576,418571,jamnagar district
gujarat,2019,3,187719710.83933586,109620,devbhumi dwarka district
gujarat,2019,3,1587889777.799852,1022919,rajkot district
gujarat,2019,3,262414303.98607105,210189,aravallis district
gujarat,2019,3,92575348.45446932,61668,chhotaudepur district
gujarat,2019,3,190049304.40128577,232943,botad district
gujarat,2019,3,1624510953.9967766,1040617,bharuch district
gujarat,2019,3,857318691.0133656,724401,bhavnagar district
gujarat,2019,3,276244464.0126623,200701,junagadh district
gujarat,2019,3,1334187013.0348892,1012086,mahesana district
gujarat,2019,3,28637120.169418044,26638,the dangs district
gujarat,2019,3,600186021.9814049,571200,kheda district
gujarat,2019,3,7371726681.306206,4447301,surat district
gujarat,2019,3,131391520.3156455,70391,porbandar district
gujarat,2019,3,2359920414.1180134,1850642,gandhinagar district
gujarat,2019,3,372599835.77697986,265741,panch mahals district
gujarat,2019,3,108815184.7037895,73335,narmada district
gujarat,2019,3,268990041.70831114,169575,gir somnath district
gujarat,2019,3,1217502133.5696769,823075,valsad district
gujarat,2019,3,147734027.57601643,92788,mahisagar district
gujarat,2019,3,565151924.857582,422296,sabar kantha district
gujarat,2019,3,453273908.54554343,124784,tapi district
gujarat,2019,3,3950547763.5697803,2407408,vadodara district
gujarat,2019,3,1343558301.6357625,909575,banas kantha district
gujarat,2019,3,317090850.83197737,244914,amreli district
gujarat,2019,3,23081622347.556786,14605589,ahmadabad district
gujarat,2019,3,238896149.70514202,144438,dohad district
gujarat,2019,3,5936350631.711407,3007618,navsari district
gujarat,2019,3,531383276.76570946,596754,patan district
gujarat,2019,3,1601375840.5830657,861897,kachchh district
gujarat,2019,3,397315411.7410712,287712,surendranagar district
gujarat,2019,3,398680908.6562626,235317,morbi district
gujarat,2019,4,1236581489.6519775,903182,anand district
gujarat,2019,4,886972036.7121593,519408,jamnagar district
gujarat,2019,4,260447399.14664584,133193,devbhumi dwarka district
gujarat,2019,4,2127782298.9078345,1134928,rajkot district
gujarat,2019,4,392592973.64206874,265103,aravallis district
gujarat,2019,4,134517377.84686953,81724,chhotaudepur district
gujarat,2019,4,283393816.3452396,243788,botad district
gujarat,2019,4,2217755667.5707374,1324720,bharuch district
gujarat,2019,4,1243923188.7559557,840951,bhavnagar district
gujarat,2019,4,403818838.9044242,250823,junagadh district
gujarat,2019,4,1805374816.0740204,1166283,mahesana district
gujarat,2019,4,41820330.86439365,32377,the dangs district
gujarat,2019,4,786099096.2562544,549665,kheda district
gujarat,2019,4,9432189653.21497,4988183,surat district
gujarat,2019,4,176788698.8012622,84880,porbandar district
gujarat,2019,4,2917516449.8289948,2081714,gandhinagar district
gujarat,2019,4,502433000.8460094,350408,panch mahals district
gujarat,2019,4,166344819.91780126,100155,narmada district
gujarat,2019,4,413778689.95447534,228665,gir somnath district
gujarat,2019,4,1666399666.2330923,1028011,valsad district
gujarat,2019,4,213139955.09822798,125155,mahisagar district
gujarat,2019,4,825447358.0033605,538864,sabar kantha district
gujarat,2019,4,246612300.12495482,163136,tapi district
gujarat,2019,4,5087285259.821402,2908059,vadodara district
gujarat,2019,4,1918665318.491047,1087381,banas kantha district
gujarat,2019,4,508142052.510342,310698,amreli district
gujarat,2019,4,29657904578.49414,15696056,ahmadabad district
gujarat,2019,4,342066810.7207962,187238,dohad district
gujarat,2019,4,6831783124.753632,2986534,navsari district
gujarat,2019,4,738645250.6057601,541423,patan district
gujarat,2019,4,2070890492.2085972,1023587,kachchh district
gujarat,2019,4,570428007.4862839,363831,surendranagar district
gujarat,2019,4,583121237.1199065,307509,morbi district
gujarat,2019,1,784555584.5080343,653012,anand district
gujarat,2019,1,549291108.7887383,359824,jamnagar district
gujarat,2019,1,153486918.9480818,91088,devbhumi dwarka district
gujarat,2019,1,1144098817.8193035,709607,rajkot district
gujarat,2019,1,204617220.15105847,159845,aravallis district
gujarat,2019,1,69194916.05947445,45581,chhotaudepur district
gujarat,2019,1,155914084.97123998,199203,botad district
gujarat,2019,1,1330716993.7382002,926374,bharuch district
gujarat,2019,1,696258524.4471675,592732,bhavnagar district
gujarat,2019,1,216800157.42993787,150708,junagadh district
gujarat,2019,1,1021313511.4526356,899763,mahesana district
gujarat,2019,1,18627644.29669226,19568,the dangs district
gujarat,2019,1,445903742.8578031,379687,kheda district
gujarat,2019,1,5664609103.880555,3283182,surat district
gujarat,2019,1,101598902.70628664,54684,porbandar district
gujarat,2019,1,1559852035.3782334,1244457,gandhinagar district
gujarat,2019,1,301203291.8803916,257869,panch mahals district
gujarat,2019,1,85405632.81124759,58399,narmada district
gujarat,2019,1,226079479.8894506,138776,gir somnath district
gujarat,2019,1,983591069.6663814,750124,valsad district
gujarat,2019,1,118065255.3934778,76233,mahisagar district
gujarat,2019,1,419328099.1049222,333162,sabar kantha district
gujarat,2019,1,133128481.20662865,91479,tapi district
gujarat,2019,1,2706612327.0766125,1655864,vadodara district
gujarat,2019,1,1054321489.3685758,805139,banas kantha district
gujarat,2019,1,276798873.9080144,203985,amreli district
gujarat,2019,1,10956007756.562977,7894660,ahmadabad district
gujarat,2019,1,194577548.24536207,109362,dohad district
gujarat,2019,1,1853217634.4572105,1112006,navsari district
gujarat,2019,1,424462288.43225765,386337,patan district
gujarat,2019,1,1364193288.246049,895127,kachchh district
gujarat,2019,1,311129095.2153812,262050,surendranagar district
gujarat,2019,1,331119429.57845145,191564,morbi district
maharashtra,2020,2,6134997055.559946,3727977,jalgaon district
maharashtra,2020,2,4472025609.504336,2772910,latur district
maharashtra,2020,2,18163626280.67061,12230364,thane district
maharashtra,2020,2,1370441356.1968591,890538,bhandara district
maharashtra,2020,2,1344237632.9119701,766368,nandurbar district
maharashtra,2020,2,2085827481.1941326,1514383,chandrapur district
maharashtra,2020,2,4716100903.754046,3390905,kolhapur district
maharashtra,2020,2,11057370637.178139,6271738,solapur district
maharashtra,2020,2,4795823345.489866,2837817,mumbai district
maharashtra,2020,2,550426816.3519356,452629,sindhudurg district
maharashtra,2020,2,2865405294.685203,1706807,dhule district
maharashtra,2020,2,1416490440.0702643,968066,wardha district
maharashtra,2020,2,2399924431.431336,1460967,parbhani district
maharashtra,2020,2,26603760478.450813,14673823,mumbai suburban district
maharashtra,2020,2,1223636878.0366883,775498,hingoli district
maharashtra,2020,2,1029151098.1060637,834955,ratnagiri district
maharashtra,2020,2,4677507608.453169,2592680,nanded district
maharashtra,2020,2,3600377012.9277935,2058303,osmanabad district
maharashtra,2020,2,13518590358.37893,8581175,nagpur district
maharashtra,2020,2,4723655180.111789,2419215,buldhana district
maharashtra,2020,2,17207891612.65169,11893531,nashik district
maharashtra,2020,2,1812714456.7764344,1207755,akola district
maharashtra,2020,2,2245522554.4020457,1483416,yavatmal district
maharashtra,2020,2,11549930061.996231,7820545,aurangabad district
maharashtra,2020,2,4203630855.781695,2868272,amravati district
maharashtra,2020,2,6099370009.250559,2533987,washim district
maharashtra,2020,2,4046325761.648611,2593679,sangli district
maharashtra,2020,2,908122753.1200151,574657,gadchiroli district
maharashtra,2020,2,5669347658.182283,4056198,raigad district
maharashtra,2020,2,5239353069.683626,4237438,palghar district
maharashtra,2020,2,3307905950.218322,2008102,jalna district
maharashtra,2020,2,1384067598.312616,805107,gondia district
maharashtra,2020,2,11240715303.18826,6617740,ahmednagar district
maharashtra,2020,2,94890914730.75931,58840981,pune district
maharashtra,2020,2,4724429309.854979,2593890,beed district
maharashtra,2020,2,5079899574.13271,3728345,satara district
maharashtra,2020,3,8431535730.8163595,4687954,jalgaon district
maharashtra,2020,3,5748283428.37841,3309492,latur district
maharashtra,2020,3,26708998225.097702,16568232,thane district
maharashtra,2020,3,1852362108.5443692,1083453,bhandara district
maharashtra,2020,3,1720959142.794833,910384,nandurbar district
maharashtra,2020,3,2886484302.6107407,1910883,chandrapur district
maharashtra,2020,3,6608568950.738272,4272945,kolhapur district
maharashtra,2020,3,16121372736.652994,8375851,solapur district
maharashtra,2020,3,6984270360.019845,3740959,mumbai district
maharashtra,2020,3,720890129.6463914,521528,sindhudurg district
maharashtra,2020,3,4076865156.390772,2146455,dhule district
maharashtra,2020,3,1930521487.6155033,1171546,wardha district
maharashtra,2020,3,3647572014.927022,1886141,parbhani district
maharashtra,2020,3,38421032377.84478,20687558,mumbai suburban district
maharashtra,2020,3,1713781075.7712855,921760,hingoli district
maharashtra,2020,3,1333106781.0358593,945643,ratnagiri district
maharashtra,2020,3,6348462429.110924,3194923,nanded district
maharashtra,2020,3,4682189937.23473,2489096,osmanabad district
maharashtra,2020,3,18854510864.94963,11746960,nagpur district
maharashtra,2020,3,6020031152.408256,2928610,buldhana district
maharashtra,2020,3,26675908700.898186,17587671,nashik district
maharashtra,2020,3,2574200192.6792965,1518861,akola district
maharashtra,2020,3,3032251175.851321,1743407,yavatmal district
maharashtra,2020,3,19033463159.354687,12231686,aurangabad district
maharashtra,2020,3,6075582865.198356,3774174,amravati district
maharashtra,2020,3,4973062170.693851,2135042,washim district
maharashtra,2020,3,5477370561.1483555,3148369,sangli district
maharashtra,2020,3,1203705611.4544067,678774,gadchiroli district
maharashtra,2020,3,8380993717.388744,5427408,raigad district
maharashtra,2020,3,7298216466.360155,5046305,palghar district
maharashtra,2020,3,4610124935.89871,2539902,jalna district
maharashtra,2020,3,1784236182.421629,927925,gondia district
maharashtra,2020,3,16593214276.595514,8883332,ahmednagar district
maharashtra,2020,3,154366363808.0403,101472134,pune district
maharashtra,2020,3,6611620805.641609,3118322,beed district
maharashtra,2020,3,6804965990.2244625,4577239,satara district
maharashtra,2020,4,12494067001.692066,6985861,jalgaon district
maharashtra,2020,4,9526451376.752083,5323018,latur district
maharashtra,2020,4,43911916102.087776,30073494,thane district
maharashtra,2020,4,2686273675.0661483,1557214,bhandara district
maharashtra,2020,4,2517220918.8553166,1339578,nandurbar district
maharashtra,2020,4,4626249365.961412,2924775,chandrapur district
maharashtra,2020,4,10786069175.176712,6953772,kolhapur district
maharashtra,2020,4,24047679847.907963,12746918,solapur district
maharashtra,2020,4,13445000527.76939,7347827,mumbai district
maharashtra,2020,4,1074666905.9848752,704068,sindhudurg district
maharashtra,2020,4,6104788321.365406,3259845,dhule district
maharashtra,2020,4,2809665509.7208304,1765818,wardha district
maharashtra,2020,4,5384672051.2516165,2927074,parbhani district
maharashtra,2020,4,52567087497.07483,31947471,mumbai suburban district
maharashtra,2020,4,2457013063.704149,1323826,hingoli district
maharashtra,2020,4,1918661281.470666,1239737,ratnagiri district
maharashtra,2020,4,10129280636.851904,4944241,nanded district
maharashtra,2020,4,7067137735.692784,3700883,osmanabad district
maharashtra,2020,4,27734234062.40806,17881031,nagpur district
maharashtra,2020,4,8694631794.55773,4315634,buldhana district
maharashtra,2020,4,38876096829.7729,25886584,nashik district
maharashtra,2020,4,3994626251.8553295,2321592,akola district
maharashtra,2020,4,4650557075.489644,2582434,yavatmal district
maharashtra,2020,4,27681773653.44072,19001745,aurangabad district
maharashtra,2020,4,9549659612.368576,5645786,amravati district
maharashtra,2020,4,13400145744.069927,5782133,washim district
maharashtra,2020,4,8677291713.203817,4990427,sangli district
maharashtra,2020,4,1842068911.886773,953205,gadchiroli district
maharashtra,2020,4,13939207766.945723,9634903,raigad district
maharashtra,2020,4,11789420098.043339,8070045,palghar district
maharashtra,2020,4,6701628487.028286,3740553,jalna district
maharashtra,2020,4,2564702116.1102557,1312868,gondia district
maharashtra,2020,4,25560818870.6825,13929256,ahmednagar district
maharashtra,2020,4,182511549425.14316,142350762,pune district
maharashtra,2020,4,9549129679.112585,4622657,beed district
maharashtra,2020,4,10884087745.800198,7533969,satara district
maharashtra,2020,1,4531030323.571831,2925407,jalgaon district
maharashtra,2020,1,3427202030.1985974,2119578,latur district
maharashtra,2020,1,22551048276.307404,15699451,thane district
maharashtra,2020,1,1008982164.7536879,687372,bhandara district
