State,Year,Quater,EntityName,metric_amount,metric_count
arunachal-pradesh,2020,1,tirap,40877851.79372531,18369
arunachal-pradesh,2020,1,lower subansiri,34273250.7179902,15770
arunachal-pradesh,2021,2,papum pare,1501062555.477559,552953
arunachal-pradesh,2021,2,west kameng,482626617.8657546,164866
arunachal-pradesh,2021,2,east siang,286839106.4541313,106787
arunachal-pradesh,2021,2,changlang,264031910.3489421,105461
arunachal-pradesh,2021,2,lohit,230495504.24757013,99686
arunachal-pradesh,2021,2,tawang,251025037.95363933,70061
arunachal-pradesh,2021,2,namsai,147069902.3522784,64781
arunachal-pradesh,2021,2,west siang,180700138.79997098,59341
arunachal-pradesh,2021,2,tirap,144548683.3225929,46320
arunachal-pradesh,2021,2,lower dibang valley,105552358.12192997,42091
arunachal-pradesh,2021,3,papum pare,1995999756.3372893,710098
arunachal-pradesh,2021,3,west kameng,658232385.7409549,209165
arunachal-pradesh,2021,3,east siang,368061706.2429154,128957
arunachal-pradesh,2021,3,changlang,319705502.42197955,120126
arunachal-pradesh,2021,3,lohit,275160751.4034922,117879
arunachal-pradesh,2021,3,tawang,365404078.3528414,89052
arunachal-pradesh,2021,3,namsai,177380632.18278247,79292
arunachal-pradesh,2021,3,west siang,217065611.3332364,65763
arunachal-pradesh,2021,3,lower dibang valley,133788746.95473914,50270
arunachal-pradesh,2021,3,tirap,143620525.85725695,47118
arunachal-pradesh,2021,4,papum pare,2435796597.1781564,919925
arunachal-pradesh,2021,4,west kameng,765859269.2953706,247346
arunachal-pradesh,2021,4,east siang,450185173.037876,169617
arunachal-pradesh,2021,4,changlang,403255246.4023236,147432
arunachal-pradesh,2021,4,lohit,328942905.2553121,142772
arunachal-pradesh,2021,4,namsai,220513367.66283622,105194
arunachal-pradesh,2021,4,tawang,412396002.3197621,99575
arunachal-pradesh,2021,4,west siang,267978346.9418527,79050
arunachal-pradesh,2021,4,lower dibang valley,174980099.83925235,65302
arunachal-pradesh,2021,4,lower subansiri,199366119.13556093,60146
arunachal-pradesh,2021,1,papum pare,1388723426.7156572,419891
arunachal-pradesh,2021,1,west kameng,384735272.8434415,120906
arunachal-pradesh,2021,1,east siang,253988360.79783517,82357
arunachal-pradesh,2021,1,changlang,220167765.51868472,78849
arunachal-pradesh,2021,1,lohit,198534806.934188,72380
arunachal-pradesh,2021,1,tawang,207859088.41115898,54137
arunachal-pradesh,2021,1,namsai,116637630.67690113,45753
arunachal-pradesh,2021,1,west siang,138700637.29161483,42575
arunachal-pradesh,2021,1,lower dibang valley,90709108.52350858,32427
arunachal-pradesh,2021,1,tirap,110593517.14623192,32043
arunachal-pradesh,2018,2,papum pare,66520931.20355793,25363
arunachal-pradesh,2018,2,west kameng,25521321.34140157,10466
arunachal-pradesh,2018,2,lohit,20520618.881890118,6962
arunachal-pradesh,2018,2,east siang,15285584.202916935,6363
arunachal-pradesh,2018,2,changlang,13294258.50337311,6066
arunachal-pradesh,2018,2,tawang,13722374.811357912,5447
arunachal-pradesh,2018,2,longding,10271170.165521314,4634
arunachal-pradesh,2018,2,namsai,6271811.327635023,3230
arunachal-pradesh,2018,2,west siang,7610989.567485569,2579
arunachal-pradesh,2018,2,lower siang,2179451.657976534,2292
arunachal-pradesh,2018,3,papum pare,101080479.2917223,43282
arunachal-pradesh,2018,3,west kameng,48528147.45054105,17026
arunachal-pradesh,2018,3,lohit,32702331.664437763,11595
arunachal-pradesh,2018,3,east siang,24885270.773230057,10539
arunachal-pradesh,2018,3,changlang,20494174.949715402,10162
arunachal-pradesh,2018,3,tawang,25733824.994109266,8715
arunachal-pradesh,2018,3,longding,18327334.050755527,5288
arunachal-pradesh,2018,3,namsai,10698272.774381302,5076
arunachal-pradesh,2018,3,west siang,12966152.792519316,3337
arunachal-pradesh,2018,3,tirap,7479257.007852319,3322
arunachal-pradesh,2018,4,papum pare,154875448.20778143,55224
arunachal-pradesh,2018,4,west kameng,89194886.84322134,25439
arunachal-pradesh,2018,4,lohit,40510521.949797615,14268
arunachal-pradesh,2018,4,changlang,32343047.413952358,13950
arunachal-pradesh,2018,4,east siang,34272134.344916776,12893
arunachal-pradesh,2018,4,tawang,35921510.89403269,11104
arunachal-pradesh,2018,4,namsai,17643523.29373534,7244
arunachal-pradesh,2018,4,longding,22545311.85089966,6581
arunachal-pradesh,2018,4,tirap,10811742.670586085,5725
arunachal-pradesh,2018,4,lower dibang valley,10951332.393937869,4227
arunachal-pradesh,2018,1,papum pare,32555848.462331478,14224
arunachal-pradesh,2018,1,west kameng,9540632.547015157,5787
arunachal-pradesh,2018,1,lohit,11496949.54576835,3747
arunachal-pradesh,2018,1,east siang,5533620.186295529,3286
arunachal-pradesh,2018,1,changlang,5380749.415278763,3195
arunachal-pradesh,2018,1,tawang,5055665.022950603,2334
arunachal-pradesh,2018,1,longding,4361531.578447229,2321
arunachal-pradesh,2018,1,west siang,4796675.565399804,1887
arunachal-pradesh,2018,1,lower subansiri,3650727.893614269,1477
arunachal-pradesh,2018,1,namsai,2162984.705083958,1400
arunachal-pradesh,2023,2,papum pare,7148674913.0,4245307
arunachal-pradesh,2023,2,west kameng,1803248166.0,870033
arunachal-pradesh,2023,2,east siang,1177576754.0,689624
arunachal-pradesh,2023,2,changlang,1260077796.0,615184
arunachal-pradesh,2023,2,lohit,984621672.0,592587
arunachal-pradesh,2023,2,west siang,970914462.0,450143
arunachal-pradesh,2023,2,namsai,619571108.0,409511
arunachal-pradesh,2023,2,lower subansiri,689315626.0,341107
arunachal-pradesh,2023,2,tawang,1003663723.0,339605
arunachal-pradesh,2023,2,lower dibang valley,641502543.0,320847
arunachal-pradesh,2023,3,papum pare,7595971259.0,5410471
arunachal-pradesh,2023,3,west kameng,1923965574.0,1036743
arunachal-pradesh,2023,3,east siang,1247686937.0,810283
arunachal-pradesh,2023,3,changlang,1216076703.0,712587
arunachal-pradesh,2023,3,lohit,1048609233.0,700473
arunachal-pradesh,2023,3,west siang,1037211224.0,554407
arunachal-pradesh,2023,3,lower subansiri,818756305.0,482224
arunachal-pradesh,2023,3,namsai,654108287.0,477310
arunachal-pradesh,2023,3,tawang,1199412955.0,423923
arunachal-pradesh,2023,3,lower dibang valley,628025556.0,389175
arunachal-pradesh,2023,1,papum pare,5900429571.0,3302746
arunachal-pradesh,2023,1,west kameng,1414404520.0,662521
arunachal-pradesh,2023,1,east siang,990989057.0,535198
arunachal-pradesh,2023,1,changlang,1101499481.0,494506
arunachal-pradesh,2023,1,lohit,870836418.0,483285
arunachal-pradesh,2023,1,namsai,518550113.0,325503
arunachal-pradesh,2023,1,west siang,764188915.0,320064
arunachal-pradesh,2023,1,lower subansiri,585614438.0,257899
arunachal-pradesh,2023,1,lower dibang valley,537713700.0,256396
arunachal-pradesh,2023,1,tawang,724541898.0,239151
arunachal-pradesh,2022,2,papum pare,3269917296.5595775,1444757
arunachal-pradesh,2022,2,west kameng,893486447.5566866,327925
arunachal-pradesh,2022,2,east siang,604825118.1911323,261162
arunachal-pradesh,2022,2,lohit,502322813.6384013,226199
arunachal-pradesh,2022,2,changlang,513287861.1029648,203732
arunachal-pradesh,2022,2,namsai,293920909.24794424,152652
arunachal-pradesh,2022,2,tawang,494351396.8226246,132824
arunachal-pradesh,2022,2,west siang,375530981.6496287,121772
arunachal-pradesh,2022,2,lower dibang valley,271945446.39483917,104498
arunachal-pradesh,2022,2,lower subansiri,287993729.77118087,94109
arunachal-pradesh,2022,3,papum pare,3211809407.131925,1651143
arunachal-pradesh,2022,3,west kameng,945171308.1838297,371632
arunachal-pradesh,2022,3,east siang,594752976.4068052,286766
arunachal-pradesh,2022,3,lohit,461745616.9201143,236792
arunachal-pradesh,2022,3,changlang,492535245.05507845,216609
arunachal-pradesh,2022,3,namsai,277199997.0357646,151676
arunachal-pradesh,2022,3,tawang,514855579.72383255,138313
arunachal-pradesh,2022,3,west siang,395192937.9954808,136332
arunachal-pradesh,2022,3,lower dibang valley,273001216.6677967,112848
arunachal-pradesh,2022,3,lower subansiri,285712248.1429684,109261
arunachal-pradesh,2022,4,papum pare,3401999228.93926,1917365
arunachal-pradesh,2022,4,west kameng,954522716.7333798,421418
arunachal-pradesh,2022,4,east siang,623525449.463265,327737
arunachal-pradesh,2022,4,lohit,503661703.8315097,276551
arunachal-pradesh,2022,4,changlang,572195646.772961,254818
arunachal-pradesh,2022,4,namsai,307955075.5201911,188919
arunachal-pradesh,2022,4,west siang,449302139.4960692,176377
arunachal-pradesh,2022,4,tawang,518332824.89263654,155419
arunachal-pradesh,2022,4,lower subansiri,339443886.23657525,143172
arunachal-pradesh,2022,4,lower dibang valley,308329533.63406837,137218
arunachal-pradesh,2022,1,papum pare,2909248438.629796,1163726
arunachal-pradesh,2022,1,west kameng,705607894.004217,240672
arunachal-pradesh,2022,1,east siang,501600929.04419017,201945
arunachal-pradesh,2022,1,changlang,490549428.7793704,171494
arunachal-pradesh,2022,1,lohit,393361044.4830233,169954
arunachal-pradesh,2022,1,namsai,256004887.5750422,117173
arunachal-pradesh,2022,1,west siang,315562272.5888671,92331
arunachal-pradesh,2022,1,tawang,346661566.51465106,86721
arunachal-pradesh,2022,1,lower dibang valley,235243185.52128848,83531
arunachal-pradesh,2022,1,lower subansiri,239825149.91154164,73100
arunachal-pradesh,2019,2,papum pare,246640891.34861866,86433
arunachal-pradesh,2019,2,west kameng,122521180.75595039,37430
arunachal-pradesh,2019,2,lohit,48893746.831022196,18693
arunachal-pradesh,2019,2,changlang,48891048.26477764,18631
arunachal-pradesh,2019,2,east siang,46549881.23941852,16494
arunachal-pradesh,2019,2,tawang,55915834.5871187,15960
arunachal-pradesh,2019,2,namsai,22491356.65721929,9637
arunachal-pradesh,2019,2,west siang,24549832.977181494,8041
arunachal-pradesh,2019,2,tirap,18633793.43372325,6868
arunachal-pradesh,2019,2,longding,23464027.892812617,6744
arunachal-pradesh,2019,3,papum pare,301518075.7016427,117940
arunachal-pradesh,2019,3,west kameng,147186019.87590763,53939
arunachal-pradesh,2019,3,changlang,58354823.443366826,29218
arunachal-pradesh,2019,3,lohit,54539458.21434432,24505
arunachal-pradesh,2019,3,tawang,72221026.28393415,24097
arunachal-pradesh,2019,3,east siang,58040119.9573143,22611
arunachal-pradesh,2019,3,namsai,25507641.015596062,13453
arunachal-pradesh,2019,3,west siang,30014806.816802975,11889
arunachal-pradesh,2019,3,tirap,21737827.19336869,11249
arunachal-pradesh,2019,3,longding,26620415.019238282,10269
arunachal-pradesh,2019,4,papum pare,378838002.3434037,143272
arunachal-pradesh,2019,4,west kameng,198205637.50055438,66740
arunachal-pradesh,2019,4,changlang,71874990.9639822,33963
arunachal-pradesh,2019,4,tawang,91949243.6071119,30077
arunachal-pradesh,2019,4,lohit,67502324.59236205,29281
arunachal-pradesh,2019,4,east siang,72075285.44344108,26605
arunachal-pradesh,2019,4,namsai,32501252.235055387,18290
arunachal-pradesh,2019,4,tirap,38467790.7269052,16459
arunachal-pradesh,2019,4,west siang,39460255.46641725,14581
arunachal-pradesh,2019,4,lower subansiri,29634357.486805215,11806
arunachal-pradesh,2019,1,papum pare,188556716.3567257,70941
arunachal-pradesh,2019,1,west kameng,101333633.67604163,34289
arunachal-pradesh,2019,1,changlang,40239141.669717625,17589
arunachal-pradesh,2019,1,lohit,42834776.778045304,15896
arunachal-pradesh,2019,1,east siang,39284373.05409969,15621
arunachal-pradesh,2019,1,tawang,39489779.13784294,13102
arunachal-pradesh,2019,1,namsai,20065516.616355177,8600
arunachal-pradesh,2019,1,longding,25349462.055245366,7287
arunachal-pradesh,2019,1,tirap,14075747.836402504,6877
arunachal-pradesh,2019,1,lower dibang valley,13738776.18143886,6314
bihar,2020,2,patna,37859920784.96573,13807801
bihar,2020,2,muzaffarpur,5903193156.447356,2572251
bihar,2020,2,purbi champaran,5443836316.373771,2357758
bihar,2020,2,gaya,4100072381.0730147,1972685
bihar,2020,2,pashchim champaran,4653237699.000596,1947807
bihar,2020,2,madhubani,4146168147.4088635,1777506
bihar,2020,2,darbhanga,3932060943.7239046,1660540
bihar,2020,2,saran,3305092760.4327326,1590231
bihar,2020,2,bhagalpur,3998834364.7374625,1561760
bihar,2020,2,samastipur,3614031763.2833586,1536299
bihar,2020,3,patna,53687192629.51601,20716631
bihar,2020,3,muzaffarpur,8200376318.760572,3476178
bihar,2020,3,purbi champaran,7082795603.42408,3014805
bihar,2020,3,gaya,5418904171.855324,2533169
bihar,2020,3,madhubani,5502534112.219719,2378853
bihar,2020,3,darbhanga,5614591300.218319,2323627
bihar,2020,3,bhagalpur,5919155397.532424,2291210
bihar,2020,3,pashchim champaran,5255815898.1095295,2269399
bihar,2020,3,saran,4722794813.392221,2089459
bihar,2020,3,vaishali,4585312142.295209,2036376
bihar,2020,4,patna,59562106826.23723,24443301
bihar,2020,4,muzaffarpur,12202451465.695423,4970912
bihar,2020,4,purbi champaran,11303073256.046879,4295258
bihar,2020,4,gaya,8039045789.856663,3671183
bihar,2020,4,madhubani,8381284790.639081,3371688
bihar,2020,4,darbhanga,8213612835.37384,3297598
bihar,2020,4,pashchim champaran,8105523399.184195,3212814
bihar,2020,4,saran,7973001812.2863655,3186771
bihar,2020,4,bhagalpur,7190986202.2250805,2991335
bihar,2020,4,siwan,7277805273.892392,2923089
bihar,2020,1,patna,39935619593.17576,15560992
bihar,2020,1,muzaffarpur,4863182774.540835,2083611
bihar,2020,1,purbi champaran,4068019841.695636,1671939
bihar,2020,1,gaya,2986729749.0724163,1524983
bihar,2020,1,pashchim champaran,3918107336.096854,1495660
bihar,2020,1,darbhanga,3181062829.7925153,1296525
bihar,2020,1,siwan,3110551570.935919,1271446
bihar,2020,1,madhubani,3304637932.8787394,1264352
bihar,2020,1,samastipur,2987274105.577726,1233758
bihar,2020,1,vaishali,2609194507.873907,1177251
bihar,2021,2,patna,114936398151.99364,53400850
bihar,2021,2,muzaffarpur,17019791090.77851,6872504
bihar,2021,2,purbi champaran,15889825388.130198,6300129
bihar,2021,2,bhagalpur,11733711173.397738,5068435
bihar,2021,2,darbhanga,11767784404.765148,4739297
bihar,2021,2,gaya,11427447209.341698,4732185
bihar,2021,2,siwan,11418849549.141577,4705097
bihar,2021,2,madhubani,11634612114.699203,4695466
bihar,2021,2,pashchim champaran,11234841877.680363,4672176
bihar,2021,2,saran,10815034968.865551,4392087
bihar,2021,3,patna,120377977089.17227,65085179
bihar,2021,3,muzaffarpur,19088505213.98187,8663460
bihar,2021,3,purbi champaran,17061553144.485748,7528149
bihar,2021,3,siwan,14555326812.65278,6975763
bihar,2021,3,bhagalpur,12979510129.599648,6299248
bihar,2021,3,gaya,12593071265.983114,5929649
bihar,2021,3,darbhanga,12557911471.466785,5791524
bihar,2021,3,pashchim champaran,12052580759.045246,5626291
bihar,2021,3,madhubani,11442243635.127468,5236281
bihar,2021,3,saran,10653230755.208593,4909074
bihar,2021,4,patna,151293164596.91888,81765610
bihar,2021,4,muzaffarpur,25294883682.87165,11287438
bihar,2021,4,purbi champaran,22867973830.953423,9979391
bihar,2021,4,siwan,20337077706.726944,9398007
bihar,2021,4,bhagalpur,17306243345.92068,8447521
bihar,2021,4,gaya,16641218690.213781,7707242
bihar,2021,4,pashchim champaran,16286679057.963713,7557978
bihar,2021,4,darbhanga,16126372900.44347,7502523
bihar,2021,4,madhubani,15424171780.635149,7114778
bihar,2021,4,saran,15141561808.042286,6615773
bihar,2021,1,patna,88998693556.23962,41272981
bihar,2021,1,muzaffarpur,13070944463.381813,5221017
bihar,2021,1,purbi champaran,11804741355.35818,4379932
bihar,2021,1,gaya,8943163048.402979,3790466
bihar,2021,1,bhagalpur,8757585231.542503,3729907
bihar,2021,1,darbhanga,8967471837.097118,3456999
bihar,2021,1,pashchim champaran,9047860514.271101,3418382
bihar,2021,1,madhubani,8809359759.376596,3251471
bihar,2021,1,saran,7424026781.0438,3020459
bihar,2021,1,samastipur,7326852418.778886,2833659
bihar,2018,2,patna,2328839155.6378717,1650942
bihar,2018,2,muzaffarpur,841276317.7006266,554675
bihar,2018,2,purbi champaran,650452550.5678003,373033
bihar,2018,2,gaya,438042055.7809132,324390
bihar,2018,2,darbhanga,569573309.6554229,322140
bihar,2018,2,samastipur,502582636.03288114,316985
bihar,2018,2,vaishali,471071129.4019304,316405
bihar,2018,2,nalanda,368156034.4352697,306468
bihar,2018,2,pashchim champaran,542379988.9027045,305553
bihar,2018,2,madhubani,554829469.6286854,286112
bihar,2018,3,patna,3873142430.776816,3360157
bihar,2018,3,muzaffarpur,1265457842.0721817,959708
bihar,2018,3,gaya,893929004.0264461,919453
bihar,2018,3,nalanda,768203889.8354421,896006
bihar,2018,3,rohtas,668806719.3479261,701262
bihar,2018,3,purbi champaran,921447417.5581727,544285
bihar,2018,3,pashchim champaran,778844052.9981706,427544
bihar,2018,3,vaishali,660314110.7619169,427385
bihar,2018,3,bhagalpur,579615297.8454922,422204
bihar,2018,3,darbhanga,764466707.7610799,413648
bihar,2018,4,patna,4907266831.02173,3256138
bihar,2018,4,muzaffarpur,1682571935.1825838,886640
bihar,2018,4,purbi champaran,1458571863.5112107,732175
bihar,2018,4,gaya,1079658570.770959,724866
bihar,2018,4,nalanda,846144772.7533281,666931
bihar,2018,4,pashchim champaran,1215256332.6509814,582470
bihar,2018,4,rohtas,818426211.762433,534230
bihar,2018,4,samastipur,1020002681.3963063,529944
bihar,2018,4,vaishali,964760831.5562136,522642
bihar,2018,4,darbhanga,1142706537.988927,515957
bihar,2018,1,patna,1282492050.6392517,1197281
bihar,2018,1,muzaffarpur,394717112.5966706,388401
bihar,2018,1,purbi champaran,264192918.45434487,254643
bihar,2018,1,gaya,227470166.1468206,231873
bihar,2018,1,samastipur,213634124.82589722,222241
bihar,2018,1,darbhanga,224628301.62800157,217364
bihar,2018,1,pashchim champaran,236190496.6430267,215866
bihar,2018,1,nalanda,190613485.9647957,208901
bihar,2018,1,vaishali,211794626.32466358,201678
bihar,2018,1,rohtas,181378994.9786085,201231
bihar,2023,2,patna,130723225180.0,86311917
bihar,2023,2,purbi champaran,71129044926.0,41126238
bihar,2023,2,muzaffarpur,66973720424.0,36854628
bihar,2023,2,pashchim champaran,49527742510.0,29419863
bihar,2023,2,gaya,52818315995.0,28494001
bihar,2023,2,madhubani,46338955995.0,25118136
bihar,2023,2,saran,44329380967.0,25029090
bihar,2023,2,darbhanga,44529831252.0,24714109
bihar,2023,2,samastipur,42663933231.0,24164490
bihar,2023,2,purnia,43347802163.0,23962134
bihar,2023,3,patna,132269181273.0,98013455
bihar,2023,3,purbi champaran,66901163763.0,44286078
bihar,2023,3,muzaffarpur,63480145583.0,39925101
bihar,2023,3,pashchim champaran,46327159902.0,31785835
bihar,2023,3,gaya,50771344474.0,30917980
bihar,2023,3,purnia,41106386017.0,26117076
bihar,2023,3,samastipur,40545364202.0,25290002
bihar,2023,3,saran,39510216437.0,25074640
bihar,2023,3,darbhanga,40227356501.0,25004950
bihar,2023,3,madhubani,39816948772.0,24869170
bihar,2023,1,patna,112520666995.0,69820541
bihar,2023,1,purbi champaran,60944611798.0,32313824
bihar,2023,1,muzaffarpur,56400533688.0,28886927
bihar,2023,1,pashchim champaran,44729618090.0,24252692
bihar,2023,1,gaya,47501890223.0,23452237
bihar,2023,1,madhubani,38852004241.0,20101659
bihar,2023,1,darbhanga,37292632745.0,19794010
bihar,2023,1,purnia,34053061521.0,18584968
bihar,2023,1,samastipur,35295604286.0,18568228
bihar,2023,1,saran,34998196534.0,18242895
bihar,2022,2,patna,215948701155.29102,119754430
bihar,2022,2,muzaffarpur,35870055221.49521,16060062
bihar,2022,2,purbi champaran,32099286217.64873,14735078
bihar,2022,2,bhagalpur,27138540976.036263,13606084
bihar,2022,2,siwan,28063144036.921066,13494216
bihar,2022,2,gaya,25092417405.414814,10986567
bihar,2022,2,darbhanga,23025583344.149986,10725196
bihar,2022,2,pashchim champaran,22189359146.473335,10647366
bihar,2022,2,madhubani,22075739375.545723,9968959
bihar,2022,2,purnia,21758789746.188175,9889577
bihar,2022,3,patna,298860414441.2887,188665398
bihar,2022,3,muzaffarpur,33481627797.22489,16912765
bihar,2022,3,purbi champaran,28167506672.73384,14515173
bihar,2022,3,samastipur,23600501220.43035,12531008
bihar,2022,3,sitamarhi,22642688423.69205,12134163
bihar,2022,3,pashchim champaran,21455732877.10686,11723439
bihar,2022,3,gaya,23491978226.50628,11189071
bihar,2022,3,saran,20973427431.87491,10802033
bihar,2022,3,darbhanga,19863946497.371433,10324556
bihar,2022,3,madhubani,19516793344.794163,9999220
bihar,2022,4,patna,352393762150.454,217434851
bihar,2022,4,purbi champaran,36872763823.28027,19272446
bihar,2022,4,muzaffarpur,37684755616.87426,19056253
bihar,2022,4,gaya,28395718045.336975,14024331
bihar,2022,4,pashchim champaran,25203288880.711174,13798685
bihar,2022,4,saran,26710050303.497475,13791757
bihar,2022,4,vaishali,26133475409.364243,13468090
bihar,2022,4,samastipur,25127091204.346603,13239614
bihar,2022,4,madhubani,23814034850.98455,12545809
bihar,2022,4,siwan,23745856584.586132,12408052
bihar,2022,1,patna,170738998652.74045,91217400
bihar,2022,1,muzaffarpur,29225131277.297173,12910258
bihar,2022,1,purbi champaran,27143934069.44426,11934864
bihar,2022,1,siwan,22973497584.97813,10720865
bihar,2022,1,bhagalpur,20799502004.842934,10073459
bihar,2022,1,pashchim champaran,20305406431.09683,9265237
bihar,2022,1,gaya,20921479270.866283,9087772
bihar,2022,1,darbhanga,18524507492.640186,8600500
bihar,2022,1,madhubani,18147098698.577583,8110120
bihar,2022,1,purnia,17165083851.272972,7761464
bihar,2019,2,patna,26125484618.416542,13421445
bihar,2019,2,muzaffarpur,2730311714.0709352,1260648
bihar,2019,2,purbi champaran,2207821269.5337534,937122
bihar,2019,2,gaya,1718017778.5639153,919937
bihar,2019,2,pashchim champaran,1807646307.2005067,754956
bihar,2019,2,darbhanga,1822608072.2658947,727675
bihar,2019,2,nalanda,1254625995.6495633,710450
bihar,2019,2,vaishali,1503710719.585722,706255
bihar,2019,2,madhubani,1830248520.9448543,689839
bihar,2019,2,saran,1511533675.4801161,660816
bihar,2019,3,patna,29128507191.150093,13404838
bihar,2019,3,muzaffarpur,2988596103.6486,1526447
bihar,2019,3,gaya,1904955491.4095883,1275920
bihar,2019,3,purbi champaran,2348550130.6085625,1028626
bihar,2019,3,vaishali,1574270004.8935204,835929
bihar,2019,3,darbhanga,1893397261.696498,802970
bihar,2019,3,pashchim champaran,1810006586.8164406,794590
bihar,2019,3,saran,1481370486.8404396,768342
bihar,2019,3,nalanda,1272371591.0222805,734808
bihar,2019,3,madhubani,1815165089.5718448,732727
bihar,2019,4,patna,37707384360.64211,17235243
bihar,2019,4,muzaffarpur,4136536726.049083,1900732
bihar,2019,4,gaya,2505031784.840474,1627240
bihar,2019,4,purbi champaran,3375935181.6552954,1432859
bihar,2019,4,nalanda,1803708280.7329946,1426896
bihar,2019,4,pashchim champaran,2726720273.8232546,1130965
bihar,2019,4,rohtas,1764430308.22368,1129246
bihar,2019,4,vaishali,2283531751.166889,1092261
bihar,2019,4,darbhanga,2585981569.648556,1059279
bihar,2019,4,saran,2265346427.1538324,1039542
bihar,2019,1,patna,11217940482.124462,7894598
bihar,2019,1,muzaffarpur,2061506662.05161,1262299
bihar,2019,1,purbi champaran,1856147556.1115208,1069790
bihar,2019,1,gaya,1460009336.4335551,1025084
bihar,2019,1,nalanda,1077003028.9911158,946010
bihar,2019,1,pashchim champaran,1627339576.7365215,938338
bihar,2019,1,rohtas,1104230103.111794,879724
bihar,2019,1,samastipur,1239854737.091689,792952
bihar,2019,1,darbhanga,1448771357.5992444,763583
bihar,2019,1,vaishali,1174950625.584596,749004
rajasthan,2020,2,jaipur,88270816977.90562,43871862
rajasthan,2020,2,alwar,10239649719.69033,5981709
rajasthan,2020,2,jodhpur,7649652331.703363,3972317
rajasthan,2020,2,sikar,6813435569.801193,3448263
rajasthan,2020,2,bhilwara,5583955261.068823,3144077
rajasthan,2020,2,dausa,4537835885.88078,2849821
rajasthan,2020,2,kota,4271159445.4302053,2674020
rajasthan,2020,2,ajmer,4723275736.995972,2539677
rajasthan,2020,2,nagaur,4856436699.305586,2506689
rajasthan,2020,2,udaipur,3491313530.816518,2293910
rajasthan,2020,3,jaipur,138189424031.4575,71797182
rajasthan,2020,3,alwar,14617913028.152313,7995044
rajasthan,2020,3,jodhpur,13714122197.99096,6262826
rajasthan,2020,3,bhilwara,9414793215.559494,4656173
rajasthan,2020,3,sikar,9916206321.877428,4567655
rajasthan,2020,3,kota,8027789840.771695,4442791
rajasthan,2020,3,ajmer,8288212743.525795,3910137
rajasthan,2020,3,udaipur,6351934008.147478,3836995
rajasthan,2020,3,dausa,5920927935.593803,3552220
rajasthan,2020,3,nagaur,6903346685.307568,3048026
rajasthan,2020,4,jaipur,159641718978.41748,82378485
rajasthan,2020,4,alwar,21064630283.175983,10874361
rajasthan,2020,4,jodhpur,19107841742.138824,8568947
rajasthan,2020,4,bhilwara,13765886969.320032,6669204
rajasthan,2020,4,sikar,15551286576.699253,6635869
rajasthan,2020,4,kota,11328763287.371359,6392503
rajasthan,2020,4,ajmer,12526263260.900742,5843422
rajasthan,2020,4,udaipur,9376663713.630653,5631994
rajasthan,2020,4,nagaur,10913756198.461227,4447471
rajasthan,2020,4,bikaner,8393453473.061908,4005208
rajasthan,2020,1,jaipur,98360847993.80876,52623661
rajasthan,2020,1,alwar,9090012850.268248,5046369
rajasthan,2020,1,jodhpur,7642170733.961327,3807384
rajasthan,2020,1,kota,4272102864.0380745,3282916
rajasthan,2020,1,bhilwara,5578143401.683448,2976581
rajasthan,2020,1,sikar,6198159589.270256,2898431
rajasthan,2020,1,udaipur,3947849172.8481545,2735381
rajasthan,2020,1,ajmer,5228150510.999587,2642400
rajasthan,2020,1,dausa,3676225560.290492,2290731
rajasthan,2020,1,nagaur,4010256396.916327,1885285
rajasthan,2021,2,jaipur,248390977964.55786,137247139
rajasthan,2021,2,alwar,26436939537.757683,14291357
rajasthan,2021,2,jodhpur,27913789331.640594,12941666
rajasthan,2021,2,kota,18087598514.488914,9960676
rajasthan,2021,2,sikar,19750164303.674767,8840543
rajasthan,2021,2,bhilwara,17984159143.10391,8735150
rajasthan,2021,2,ajmer,16687418391.08572,7863986
rajasthan,2021,2,nagaur,15639817785.864773,6493229
rajasthan,2021,2,dausa,10828124760.838032,6410357
rajasthan,2021,2,udaipur,10800769537.661558,6280736
rajasthan,2021,3,jaipur,313664435689.29987,193839196
rajasthan,2021,3,jodhpur,38514689412.99684,19263957
rajasthan,2021,3,alwar,31796623472.554596,18956440
rajasthan,2021,3,kota,22356848820.753067,13858632
rajasthan,2021,3,bhilwara,23899765687.00115,12558408
rajasthan,2021,3,sikar,24859966680.623276,12157675
rajasthan,2021,3,ajmer,23974005140.503326,12039695
rajasthan,2021,3,udaipur,15950385929.054022,10000681
rajasthan,2021,3,nagaur,19712431242.607426,8542495
rajasthan,2021,3,dausa,12267753350.999645,8175162
rajasthan,2021,4,jaipur,394435778364.0141,231804892
rajasthan,2021,4,jodhpur,49201187505.373276,23671637
rajasthan,2021,4,alwar,40984441151.34271,23661509
rajasthan,2021,4,bhilwara,29555829037.16449,15373212
rajasthan,2021,4,ajmer,31040109507.970833,15049250
rajasthan,2021,4,sikar,32671486020.051144,14946567
rajasthan,2021,4,kota,24168234009.303997,14912645
rajasthan,2021,4,udaipur,19874244609.252956,12082286
rajasthan,2021,4,nagaur,25959911336.428215,10615952
rajasthan,2021,4,dausa,16190233721.345505,10142219
rajasthan,2021,1,jaipur,223771205713.2528,125917532
rajasthan,2021,1,alwar,23497000298.13838,12041829
rajasthan,2021,1,jodhpur,24774598219.407482,11409882
rajasthan,2021,1,kota,15546647728.086227,9133910
rajasthan,2021,1,bhilwara,16416337441.885864,7672484
