State,Year,Quater,Entity_Name,Metric_Amount,Metric_Count
haryana,2023,3,122002,17426673153.0,19829167
haryana,2023,3,121004,23410376352.0,18508407
haryana,2023,3,122004,10992212562.0,13608924
haryana,2023,3,121003,14922143803.0,13182533
haryana,2023,3,122003,11856744194.0,12973062
haryana,2023,3,122006,14728912706.0,12668344
haryana,2023,3,121102,16794308468.0,12021115
haryana,2023,3,121001,14930210122.0,10589101
haryana,2023,3,123401,15283009006.0,10391602
haryana,2023,1,122001,23793998024.0,20615058
haryana,2023,1,121004,20883144494.0,14647199
haryana,2023,1,122002,14211729043.0,14547437
haryana,2023,1,121003,13270331224.0,10430985
haryana,2023,1,122004,9311440879.0,10061978
haryana,2023,1,121102,15454915902.0,9602941
haryana,2023,1,122003,9657026183.0,9476905
haryana,2023,1,122006,12326532331.0,9138417
haryana,2023,1,121001,13588864346.0,8547847
haryana,2023,1,122051,7339800099.0,8256021
haryana,2022,2,122006,16033485783.78646,11491350
haryana,2022,2,122001,13340124680.33358,10746148
haryana,2022,2,121004,11635177821.64284,7541491
haryana,2022,2,122002,7647480688.930363,7526684
haryana,2022,2,132103,12816736357.27605,6745204
haryana,2022,2,131001,11460764747.702406,6009247
haryana,2022,2,121002,10542237339.944075,5591996
haryana,2022,2,121003,7581776677.968283,5492258
haryana,2022,2,122004,5206030457.728907,5362365
haryana,2022,2,124001,10455337928.87967,5115219
haryana,2022,3,122006,21582716225.76088,14938659
haryana,2022,3,122001,13541621759.887472,11374422
haryana,2022,3,132103,16261252851.959072,9376357
haryana,2022,3,131001,15566507436.869112,9041722
haryana,2022,3,122002,8028492850.374751,8007122
haryana,2022,3,121004,11525725718.216959,7911550
haryana,2022,3,125001,12776861548.480118,7377226
haryana,2022,3,121102,10107177216.957026,6254963
haryana,2022,3,124001,11221511162.747232,6112872
haryana,2022,3,121002,9104449464.479698,5709734
haryana,2022,4,122006,23272769045.48967,15996511
haryana,2022,4,122001,14478193028.737059,12025123
haryana,2022,4,124001,20420082342.96588,11388444
haryana,2022,4,131001,19735294351.817028,10902442
haryana,2022,4,125001,17247896358.51129,9588910
haryana,2022,4,122002,8583794406.001563,8447312
haryana,2022,4,132001,15318137190.304121,8437665
haryana,2022,4,121004,12517719769.30899,8395551
haryana,2022,4,121102,13028821224.016903,8058491
haryana,2022,4,132103,14211929063.205795,7470318
haryana,2022,1,122006,14052592432.141745,9497946
haryana,2022,1,122001,11065424794.683146,8481038
haryana,2022,1,121004,10327200068.107296,6413395
haryana,2022,1,132103,11868051900.843742,5895774
haryana,2022,1,122002,5941559633.393696,5481562
haryana,2022,1,131001,9722356550.274738,4815373
haryana,2022,1,121002,9322378335.1689,4722543
haryana,2022,1,121003,6681893708.489748,4703756
haryana,2022,1,122004,4593483267.675021,4470641
haryana,2022,1,121102,7851533169.698815,4397860
haryana,2019,2,122001,1838034558.5348384,1302753
haryana,2019,2,122006,1554503850.6152406,940668
haryana,2019,2,122002,1139371158.5132747,911727
haryana,2019,2,124001,2246456121.5112395,877416
haryana,2019,2,121004,976470113.4041274,698826
haryana,2019,2,121003,828275878.5055162,677850
haryana,2019,2,132103,1712719369.7588072,670081
haryana,2019,2,121001,825738565.1967301,667041
haryana,2019,2,122016,724809910.8113816,640667
haryana,2019,2,122051,787573380.4633768,564646
haryana,2019,3,122001,2432566276.474442,1877930
haryana,2019,3,122002,1573185482.5431833,1399250
haryana,2019,3,122006,1953673221.266467,1207075
haryana,2019,3,121004,1275466113.3384454,977444
haryana,2019,3,121003,1113320557.3091245,938636
haryana,2019,3,122016,904423422.150563,885166
haryana,2019,3,124001,2531866859.4559975,865290
haryana,2019,3,122003,944248709.5547854,863587
haryana,2019,3,121001,1067565490.8536928,847780
haryana,2019,3,122051,925742530.7095766,692403
haryana,2019,4,122001,3045015311.5663037,2314018
haryana,2019,4,122002,1943714721.813477,1769062
haryana,2019,4,122006,2468846799.4622493,1424982
haryana,2019,4,121004,1751147693.5036433,1156537
haryana,2019,4,122016,1144189943.3180332,1146861
haryana,2019,4,122003,1182540896.5590973,1128922
haryana,2019,4,121003,1472893260.2857537,1104524
haryana,2019,4,124001,3256517915.957159,1065817
haryana,2019,4,121001,1410963051.5909138,945366
haryana,2019,4,122051,1174287255.9938185,916246
haryana,2019,1,122001,1610690538.7799742,1279353
haryana,2019,1,122006,1428264665.9047258,880058
haryana,2019,1,122051,794561733.7437794,817073
haryana,2019,1,122002,1002099487.8837936,789141
haryana,2019,1,121003,741073594.0128617,769266
haryana,2019,1,122016,703042567.6273274,744648
haryana,2019,1,121004,831357876.5792357,720302
haryana,2019,1,121001,704068641.0203376,708251
haryana,2019,1,122004,612469489.2877004,662645
haryana,2019,1,121005,468262845.4221776,553358
goa,2020,2,403001,201722910.30992788,104077
goa,2020,2,403401,131689536.39495003,82301
goa,2020,2,403601,132438816.34414929,81918
goa,2020,2,403722,96657132.99605414,74903
goa,2020,2,403802,118807661.66847572,61104
goa,2020,2,403507,90142313.17402735,59280
goa,2020,2,403521,69189469.4578091,53506
goa,2020,2,403710,54164312.08651282,42485
goa,2020,2,403512,50467381.80841158,37359
goa,2020,2,403516,49911400.72982073,36500
goa,2020,3,403001,642201696.1086454,290028
goa,2020,3,403601,201400826.61977273,108610
goa,2020,3,403401,187564533.42317834,102498
goa,2020,3,403722,137838508.5320889,98151
goa,2020,3,403802,169072236.57004094,82424
goa,2020,3,403507,123686880.73359972,72366
goa,2020,3,403521,87669159.90367323,55838
goa,2020,3,403710,66953740.986312434,49056
goa,2020,3,403801,88705938.65996572,47326
goa,2020,3,403512,64358559.460581675,39780
goa,2020,4,403001,1003262762.8099118,442303
goa,2020,4,403516,647782223.4899273,341199
goa,2020,4,403601,336967381.7900932,185424
goa,2020,4,403401,298007827.74816597,163622
goa,2020,4,403722,207336070.7699212,158787
goa,2020,4,403802,255249103.41848332,140557
goa,2020,4,403507,227370371.3648451,127715
goa,2020,4,403509,216907309.71941936,122477
goa,2020,4,403518,204571207.0442194,109287
goa,2020,4,403521,198701199.0398263,108192
goa,2020,1,403516,368233387.98176056,191898
goa,2020,1,403001,419066205.0266466,181964
goa,2020,1,403601,169975147.56472602,92215
goa,2020,1,403401,151470379.04268157,87357
goa,2020,1,403722,107097598.3548781,77810
goa,2020,1,403521,124787715.79154593,74055
goa,2020,1,403507,120959303.59654321,66856
goa,2020,1,403515,129517496.98445582,59435
goa,2020,1,403509,109711951.40708037,59406
goa,2020,1,403802,120845363.58208416,58884
goa,2021,2,403001,1763922715.9206922,1001588
goa,2021,2,403601,384320497.3764209,223522
goa,2021,2,403401,398131964.4125824,221939
goa,2021,2,403516,342436816.4245352,193862
goa,2021,2,403722,229145844.03707737,190515
goa,2021,2,403802,286209153.45422065,168897
goa,2021,2,403507,261136158.75062644,140659
goa,2021,2,403521,201416435.32689095,121990
goa,2021,2,403512,182998989.97435188,110023
goa,2021,2,403706,169324337.47858804,103193
goa,2021,3,403001,2044070749.06711,1269330
goa,2021,3,403516,638515757.9112428,395262
goa,2021,3,403601,555045295.1688402,317882
goa,2021,3,403401,512751065.2781217,286827
goa,2021,3,403722,289428212.9580049,251178
goa,2021,3,403802,371935773.5213637,237796
goa,2021,3,403507,367216100.16554654,204635
goa,2021,3,403509,246987777.71069813,164288
goa,2021,3,403521,238410595.37245578,154967
goa,2021,3,403512,230076995.43356198,142394
goa,2021,4,403001,3497234194.7621446,1935051
goa,2021,4,403516,2016364161.2772582,1192672
goa,2021,4,403601,800465316.2670435,464535
goa,2021,4,403509,679267238.5503191,437149
goa,2021,4,403401,707421144.5787781,401455
goa,2021,4,403518,642590923.3267617,399671
goa,2021,4,403515,714821614.0033742,367244
goa,2021,4,403802,511366456.2412397,329794
goa,2021,4,403507,563749463.5254459,324042
goa,2021,4,403722,375250790.9597401,321484
goa,2021,1,403001,1813311525.497085,900379
goa,2021,1,403516,1124876181.580154,608783
goa,2021,1,403509,342997313.27164125,219443
goa,2021,1,403601,392116727.1101128,216236
goa,2021,1,403518,343463927.6784506,198518
goa,2021,1,403401,355392238.3083636,194115
goa,2021,1,403515,370042392.7646188,174697
goa,2021,1,403722,217740794.93573526,171177
goa,2021,1,403802,283329944.4390445,159496
goa,2021,1,403507,292443367.5895457,154751
goa,2018,2,403001,42305543.14160389,14264
goa,2018,2,403722,21311964.080055088,14234
goa,2018,2,403401,24033686.038916767,12720
goa,2018,2,403601,25616691.07949473,12610
goa,2018,2,403516,31197737.216437142,11029
goa,2018,2,403802,22358630.0928068,8562
goa,2018,2,403507,16272457.977497825,8020
goa,2018,2,403521,17220070.153678477,7639
goa,2018,2,403804,11804389.773063881,6900
goa,2018,2,403005,11613049.902262434,5665
goa,2018,3,403722,33996326.905014634,22917
goa,2018,3,403001,65175719.31863793,22113
goa,2018,3,403601,40436318.02285242,17903
goa,2018,3,403401,32348257.544165842,16296
goa,2018,3,403516,40797130.68329917,14608
goa,2018,3,403521,24385856.599048506,11974
goa,2018,3,403507,24276446.699803285,11946
goa,2018,3,403802,35494034.94870578,11877
goa,2018,3,403710,13827083.058513794,10563
goa,2018,3,403804,15925722.27251947,8901
goa,2018,4,403722,50505207.291698724,35544
goa,2018,4,403001,92617451.5407976,32336
goa,2018,4,403516,80392196.0785678,28227
goa,2018,4,403601,61260100.20156902,26619
goa,2018,4,403401,52196415.07646713,25089
goa,2018,4,403521,42707960.5111669,18212
goa,2018,4,403507,39324040.12836148,17757
goa,2018,4,403802,45556297.049840055,16922
goa,2018,4,403710,20619676.600668464,14586
goa,2018,4,403515,36191963.10593755,12864
goa,2018,1,403401,17568338.79799645,9837
goa,2018,1,403722,11322633.100998443,9744
goa,2018,1,403001,25097908.117774002,9291
goa,2018,1,403516,20955481.734586556,8665
goa,2018,1,403601,15253400.125428408,7816
goa,2018,1,403802,15622484.682305358,5727
goa,2018,1,403507,11326760.334392622,5612
goa,2018,1,403521,9688097.036790483,5338
goa,2018,1,403005,7997260.160450119,4803
goa,2018,1,403804,6591109.622970567,4750
goa,2023,2,403516,4809307923.0,3176461
goa,2023,2,403001,3638368800.0,1747115
goa,2023,2,403601,1904718161.0,1299027
goa,2023,2,403518,1579241623.0,1112951
goa,2023,2,403507,1429693527.0,1002116
goa,2023,2,403401,1340261389.0,999595
goa,2023,2,403509,1394115712.0,985234
goa,2023,2,403515,1602170148.0,965557
goa,2023,2,403512,1205274352.0,873875
goa,2023,2,403802,1058855229.0,849060
goa,2023,3,403516,3745192683.0,2526681
goa,2023,3,403001,3883494210.0,1885629
goa,2023,3,403601,1960394790.0,1403355
goa,2023,3,403401,1422611915.0,1108946
goa,2023,3,403507,1393947501.0,1056827
goa,2023,3,403509,1275432417.0,965007
goa,2023,3,403802,1096590816.0,957354
goa,2023,3,403518,1315617897.0,932012
goa,2023,3,403722,817672134.0,906277
goa,2023,3,403515,1348120498.0,865606
goa,2023,1,403516,4345863492.0,2885692
goa,2023,1,403001,3152892550.0,1562676
goa,2023,1,403601,1780986038.0,1166864
goa,2023,1,403509,1371118393.0,1014847
goa,2023,1,403518,1366346593.0,953525
goa,2023,1,403401,1250668760.0,924992
goa,2023,1,403515,1515284908.0,894464
goa,2023,1,403507,1312005130.0,892254
goa,2023,1,403512,1136840547.0,819854
goa,2023,1,403802,979466460.0,779559
goa,2022,2,403001,4813402074.055575,2800103
goa,2022,2,403516,2301577602.2906885,1439820
goa,2022,2,403601,1021676601.4450332,607869
goa,2022,2,403401,846827682.8290693,507069
goa,2022,2,403518,716800766.1650076,478632
goa,2022,2,403802,662134760.2385962,451143
goa,2022,2,403509,669655284.3656847,447804
goa,2022,2,403507,712951425.2703474,428555
goa,2022,2,403722,432896368.2479522,417201
goa,2022,2,403515,744458372.7928652,416577
goa,2022,3,403001,2544949835.9234076,1365759
goa,2022,3,403516,1660765761.4184957,1074672
goa,2022,3,403802,1075071142.666737,845280
goa,2022,3,403601,1066730836.1970854,718426
goa,2022,3,403401,914585154.5429705,551495
goa,2022,3,403722,429256606.0564636,451398
goa,2022,3,403509,610242800.8031936,443250
goa,2022,3,403507,646755952.0664686,422461
goa,2022,3,403518,549619765.7036223,374000
goa,2022,3,403521,603704117.7635392,365018
goa,2022,4,403516,2953947926.863951,1982311
goa,2022,4,403001,2655630408.285596,1382900
goa,2022,4,403802,1351437573.5668936,1111346
goa,2022,4,403401,946991512.7773011,731429
goa,2022,4,403509,989478996.6576272,719878
goa,2022,4,403601,1147530118.0159225,719116
goa,2022,4,403518,882873127.7779348,600002
goa,2022,4,403515,1028478412.8185902,595491
goa,2022,4,403507,830155737.7467749,540506
goa,2022,4,403722,460166681.4025325,487326
goa,2022,1,403001,3849342160.883536,2218382
goa,2022,1,403516,1857474633.5399528,1184397
goa,2022,1,403601,871831234.4884224,520482
goa,2022,1,403401,779844720.1042322,448371
goa,2022,1,403509,631078591.084168,431325
goa,2022,1,403518,583453717.5851089,389844
goa,2022,1,403802,579215263.7718663,383586
goa,2022,1,403507,633332980.3002012,375607
goa,2022,1,403515,668639001.0601594,366783
goa,2022,1,403722,387050031.81609297,352413
goa,2019,2,403516,140158213.78222042,57502
goa,2019,2,403001,132034209.74153921,50187
goa,2019,2,403722,69733882.07660605,46052
goa,2019,2,403601,84650318.23221943,44713
goa,2019,2,403401,73280500.60831174,35486
goa,2019,2,403802,62896772.91372284,26923
goa,2019,2,403521,60016280.44808927,26720
goa,2019,2,403507,55923459.27119877,26362
goa,2019,2,403005,46886341.52291346,22682
goa,2019,2,403515,53445689.19045977,19989
goa,2019,3,403001,190634992.80205646,76717
goa,2019,3,403516,153953785.33328107,72782
goa,2019,3,403601,112165356.47320148,65384
goa,2019,3,403722,81441507.5393357,58525
goa,2019,3,403401,100238324.18056624,53766
goa,2019,3,403521,77069541.92646293,43429
goa,2019,3,403507,70585529.42320849,39517
goa,2019,3,403802,80096433.45362031,38669
goa,2019,3,403515,61086760.88481556,27668
goa,2019,3,403005,66619911.01644364,27014
goa,2019,4,403516,292464329.40128493,135378
goa,2019,4,403001,274328742.6405559,106136
goa,2019,4,403601,154011504.60519874,82485
goa,2019,4,403722,101338410.79671639,69794
goa,2019,4,403401,126015373.96237186,67906
goa,2019,4,403521,110927788.74862257,62840
goa,2019,4,403507,106950656.23655891,55086
goa,2019,4,403802,99171215.86013775,47438
goa,2019,4,403515,103157548.62163651,45767
goa,2019,4,403509,88622164.20410326,44608
goa,2019,1,403722,65683966.67567325,52100
goa,2019,1,403516,120568641.04708979,49429
goa,2019,1,403001,117126419.80409841,48157
goa,2019,1,403601,72041015.08431391,40500
goa,2019,1,403401,69409662.83687635,34688
goa,2019,1,403507,54691868.07654284,25462
goa,2019,1,403521,51936751.3167674,24945
goa,2019,1,403802,57966580.45296638,23939
goa,2019,1,403710,25831797.922720797,19391
goa,2019,1,403515,50212250.01811467,18550
karnataka,2020,2,560001,66590268182.41567,38973791
karnataka,2020,2,560068,5289290543.736636,5219518
karnataka,2020,2,560037,3971738432.8637066,3913533
karnataka,2020,2,560076,3478334908.19147,3436124
karnataka,2020,2,560100,2868440309.849668,3088811
karnataka,2020,2,560078,3422857621.4173446,2993252
karnataka,2020,2,560066,2548374507.201984,2403434
karnataka,2020,2,560043,2755025955.0031548,2338058
karnataka,2020,2,560091,2935278568.13928,2199155
karnataka,2020,2,560067,2369904870.0520215,2196048
karnataka,2020,3,560001,95602796543.47356,56516908
karnataka,2020,3,560068,7600500787.564055,7054454
karnataka,2020,3,560076,4895054054.037458,4524287
karnataka,2020,3,560078,5196728182.23589,4289114
karnataka,2020,3,560037,4558580044.307885,4264534
karnataka,2020,3,560100,4019712974.9860735,4135171
karnataka,2020,3,560043,4217249449.3559895,3420296
karnataka,2020,3,560091,4889720050.386913,3368396
karnataka,2020,3,560058,4506054757.8201065,3252549
karnataka,2020,3,560064,4089464596.7782416,3067497
karnataka,2020,4,560001,93518053649.26508,56310863
karnataka,2020,4,560068,11322501094.514175,10785785
karnataka,2020,4,560076,7393915831.43293,7038825
karnataka,2020,4,560078,8166543231.703449,6889794
karnataka,2020,4,560100,5910766755.672085,6276214
karnataka,2020,4,560037,6326770347.039359,6123495
karnataka,2020,4,560043,6727622944.551029,5727108
karnataka,2020,4,560091,7541528486.787478,5177157
karnataka,2020,4,560058,7030710384.586107,5175484
karnataka,2020,4,560064,6333062815.600198,4855035
karnataka,2020,1,560001,81134886975.52737,57330889
karnataka,2020,1,560068,7535415165.4156,8405450
karnataka,2020,1,560037,6691101930.332184,7465398
karnataka,2020,1,560100,4655314993.588518,5915500
karnataka,2020,1,560076,4714075798.715652,5236440
karnataka,2020,1,560103,4577206344.933306,5083664
karnataka,2020,1,560066,4263466183.7803307,4764049
karnataka,2020,1,560078,4598592058.920128,4471072
karnataka,2020,1,560043,3828096750.8862906,3603586
karnataka,2020,1,560048,3036342839.9664307,3269181
karnataka,2021,2,560001,183498284704.33478,123224371
karnataka,2021,2,560068,11339602290.459164,10085408
karnataka,2021,2,560076,7602100083.517555,6656017
karnataka,2021,2,560078,8211710743.90263,6608856
karnataka,2021,2,560037,6739551217.132662,5877545
karnataka,2021,2,560100,5937927316.85524,5812440
karnataka,2021,2,577006,10946396613.609468,5607333
karnataka,2021,2,560043,6801316218.629841,5527079
karnataka,2021,2,560091,7850450555.737431,5308121
karnataka,2021,2,575006,10214095740.816475,5093065
karnataka,2021,3,560001,241306340924.0064,171396431
karnataka,2021,3,560068,16040642648.22071,14623854
karnataka,2021,3,560078,11904916257.160776,9785218
karnataka,2021,3,560076,10772233047.8478,9738793
karnataka,2021,3,577006,15260316851.510262,8416485
karnataka,2021,3,560100,8261052882.907836,8244539
karnataka,2021,3,560037,9148018524.709347,8234529
karnataka,2021,3,560043,10085028861.728535,8192016
karnataka,2021,3,560058,10366833170.779675,7799936
karnataka,2021,3,560091,11513592826.30002,7775322
karnataka,2021,4,560001,283864051273.69073,206723470
karnataka,2021,4,560068,19727739202.388454,18049591
karnataka,2021,4,560076,13225374279.249357,12077917
karnataka,2021,4,560078,14356401868.363028,11877575
karnataka,2021,4,560037,12040506513.322227,10606419
karnataka,2021,4,577006,18089444566.744785,10431197
karnataka,2021,4,560043,12313741336.16619,10107378
karnataka,2021,4,560100,10002413900.004595,9822558
karnataka,2021,4,560058,12429055311.597095,9596609
